system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27004,7963_0",27.240758691004483,0.3661368502200677,0.0,-121.28828387359552_35.76866882519612,359,2012-01-01,1.8619864,14.759226,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",95.11398040604102,0.6362305710958873,0.0,-121.31523333215381_35.773160401542,226,2012-01-01,1.8157187,23.358011,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
"-27009,7964_0",34.9638385693057,0.2903085783851123,0.0,-121.31074175573129_35.77316040152193,432,2012-01-01,1.8157187,29.630781,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.773115486085445]}"
"-27008,7964_0",50.99118943429127,0.341377326404928,0.0,-121.30625017929316_35.77316040151378,462,2012-01-01,1.8157187,28.722855,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.773115486085445]}"
"-27007,7964_0",104.84574610854723,0.3701711362667694,0.0,-121.30175860286754_35.77316040155423,569,2012-01-01,1.8157187,27.799515,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.773115486085445]}"
"-27006,7964_0",33.01392565337332,0.3325814792535825,0.0,-121.29726702638781_35.773160401539336,671,2012-01-01,1.8619864,16.264437,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.773115486085445]}"
"-27004,7964_0",15.326772202938201,0.8155682391545322,0.0,-121.28828387364416_35.7731604015404,363,2012-01-01,1.8619864,14.601171,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.773115486085445]}"
"-27003,7964_0",33.80208775620208,0.5194173624331568,0.0,-121.28379229722286_35.77316040154533,275,2012-01-01,1.8619864,35.068447,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.773115486085445]}"
"-27002,7964_0",41.53100580796895,0.421701699039976,0.0,-121.27930072064623_35.773160401540125,157,2012-01-01,1.8619864,44.945137,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.773115486085445]}"
"-27011,7965_0",54.037942172811405,0.48591841254428053,0.0,-121.31972490850984_35.77765197801826,333,2012-01-01,1.8157187,27.368505,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.77769689403445]}"
"-27010,7965_0",58.76050371511212,0.38651881270782096,0.0,-121.31523333213066_35.77765197803162,412,2012-01-01,1.8157187,15.607853,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.77769689403445]}"
"-27009,7965_0",51.44247042687062,0.6316141567242853,0.0,-121.31074175577464_35.777651978038385,430,2012-01-01,1.8157187,27.405512,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.77769689403445]}"
"-27008,7965_0",32.04761914509233,0.3512936096115305,0.0,-121.30625017926188_35.777651978038584,581,2012-01-01,1.8157187,11.476741,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.77769689403445]}"
"-27007,7965_0",43.145643898782346,0.32327401845731907,0.0,-121.3017586028768_35.777651978012635,666,2012-01-01,1.8157187,23.528193,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.77769689403445]}"
"-27006,7965_0",38.986508643847934,0.33402635099289824,0.0,-121.29726702638187_35.777651978025325,745,2012-01-01,1.8619864,15.079521,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.77769689403445]}"
"-27004,7965_0",23.202966822985413,0.3099708714435121,0.0,-121.28828387359493_35.777651978015,579,2012-01-01,1.8619864,25.902107,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.77769689403445]}"
"-27003,7965_0",22.94679094447498,0.39033150041037423,0.0,-121.28379229723089_35.77765197803722,487,2012-01-01,1.8619864,25.456694,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.77769689403445]}"
"-27002,7965_0",31.611145339606768,0.631356328158242,0.0,-121.27930072065585_35.777651978030796,263,2012-01-01,1.8619864,26.024818,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.77769689403445]}"
"-27001,7965_0",77.19331265704066,0.7779718884291857,0.0,-121.27480914445734_35.77765197804097,179,2012-01-01,1.8619864,38.32354,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.77769689403445]}"
"-27000,7965_0",37.23371776503493,0.8093265368821329,0.0,-121.27031756787348_35.7776519780396,262,2012-01-01,1.8619864,13.582672,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.77769689403445]}"
"-27011,7966_0",73.08907697086853,0.7531070343568632,0.0,-121.3197249085062_35.782143554486716,451,2012-01-01,1.8157187,24.699547,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.78200880739823]}"
"-27010,7966_0",22.47771462664527,0.38644352245342906,0.0,-121.3152333321232_35.782143554480626,512,2012-01-01,1.8157187,21.668034,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.78200880739823]}"
"-27009,7966_0",28.66599000174254,0.5586143480282922,0.0,-121.31074175576344_35.78214355448615,475,2012-01-01,1.8157187,21.177294,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.78200880739823]}"
"-27008,7966_0",38.53251204543326,0.6347333864582386,0.0,-121.30625017928956_35.78214355447511,585,2012-01-01,1.8157187,29.434948,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.78200880739823]}"
"-27007,7966_0",20.807514581937276,0.3455681083532795,0.0,-121.30175860288769_35.78214355447567,698,2012-01-01,1.8157187,28.837862,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.78200880739823]}"
"-27006,7966_0",66.40840594668025,0.531987061344567,0.0,-121.29726702636297_35.78214355446824,719,2012-01-01,1.8619864,14.317878,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.78200880739823]}"
"-27005,7966_0",32.77860664476568,0.496035850505208,0.0,-121.29277545012069_35.78214355446138,681,2012-01-01,1.8619864,24.24864,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29291019732072,35.78200880739823]}"
"-27004,7966_0",36.234257175582236,0.6230748759219461,0.0,-121.28828387353317_35.78214355448322,540,2012-01-01,1.8619864,22.541395,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.78200880739823]}"
"-27003,7966_0",24.170941868289372,0.4571174679202728,0.0,-121.28379229724163_35.782143554494596,385,2012-01-01,1.8619864,28.626307,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.78200880739823]}"
"-27002,7966_0",26.716025602942352,0.7889036707189204,0.0,-121.27930072069626_35.78214355446736,288,2012-01-01,1.8619864,22.825745,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.78200880739823]}"
"-27001,7966_0",20.738431686086795,0.7527790057396948,0.0,-121.27480914441601_35.782143554457804,150,2012-01-01,1.8619864,25.673367,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.78200880739823]}"
"-27000,7966_0",41.129531481214876,0.6979816249496533,0.0,-121.27031756789162_35.78214355447446,225,2012-01-01,1.8619864,16.10529,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.78200880739823]}"
"-26999,7966_0",54.07857974077944,0.7784854831686436,0.0,-121.26582599153062_35.78214355447815,288,2012-01-01,1.8619864,26.284836,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.78200880739823]}"
"-27012,7967_0",30.4994663455018,0.6052624074025281,0.0,-121.32421648497392_35.78663513079174,286,2012-01-01,1.8157187,27.273306,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.78659021534723]}"
"-27011,7967_0",41.98526818362074,0.7059172893081893,0.0,-121.31972490853292_35.7866351307988,368,2012-01-01,1.8157187,24.479597,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.78659021534723]}"
"-27010,7967_0",62.104830121231224,0.6420699872482768,0.0,-121.31523333213153_35.786635130781846,473,2012-01-01,1.8157187,11.952482,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.78659021534723]}"
"-27009,7967_0",75.88701719144579,0.3828088115267701,0.0,-121.31074175575331_35.786635130777526,677,2012-01-01,1.8157187,27.323015,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.78659021534723]}"
"-27008,7967_0",36.262167462172904,0.30966364815749337,0.0,-121.30625017927778_35.78663513080296,711,2012-01-01,1.8157187,17.89893,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.78659021534723]}"
"-27007,7967_0",24.93057600419955,0.357123639241329,0.0,-121.30175860288723_35.78663513081048,729,2012-01-01,1.8157187,20.391958,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.78659021534723]}"
"-27006,7967_0",32.93594239439829,0.5416459351187095,0.0,-121.29726702640359_35.786635130791495,587,2012-01-01,1.8619864,9.447702,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.78659021534723]}"
"-27005,7967_0",42.200676737014405,0.4160450017392514,0.0,-121.29277545010387_35.78663513078268,539,2012-01-01,1.8619864,19.772594,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29291019732072,35.78659021534723]}"
"-27004,7967_0",26.90153514532057,0.7417177102480452,0.0,-121.28828387353147_35.78663513077303,462,2012-01-01,1.8619864,15.19256,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.78659021534723]}"
"-27003,7967_0",57.296450283232346,0.7761936402800133,0.0,-121.28379229721227_35.7866351307821,397,2012-01-01,1.8619864,28.837862,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.78659021534723]}"
"-27002,7967_0",24.539520999684655,0.7474409103486476,0.0,-121.27930072071173_35.78663513081845,304,2012-01-01,1.8619864,16.166265,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.78659021534723]}"
"-27001,7967_0",27.6305831654679,0.8140529873261259,0.0,-121.27480914443356_35.78663513080626,170,2012-01-01,1.8619864,30.399199,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.78659021534723]}"
"-27000,7967_0",29.818831486017505,0.5779613277258336,0.0,-121.27031756788534_35.78663513078219,212,2012-01-01,1.8619864,34.484215,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.78659021534723]}"
"-26999,7967_0",26.643721612388845,0.6694689667268214,0.0,-121.26582599153024_35.786635130782884,205,2012-01-01,1.8619864,24.942577,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.78659021534723]}"
"-26998,7967_0",57.03917053268049,0.7715339863664527,0.0,-121.26133441503147_35.7866351307717,199,2012-01-01,1.8619864,26.320808,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.78659021534723]}"
"-26997,7967_0",32.71278409701634,0.626219060239487,0.0,-121.25684283869977_35.78663513077425,222,2012-01-01,1.8619864,31.703598,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.78659021534723]}"
"-27013,7968_0",37.059663557991826,0.42463178872588186,0.0,-121.32870806138976_35.7911267072181,413,2012-01-01,1.8157187,37.548065,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3287529771571,35.79117162329624]}"
"-27012,7968_0",20.941929598890983,0.6386290867728405,0.0,-121.32421648495252_35.79112670721054,474,2012-01-01,1.8157187,14.05133,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.79117162329624]}"
"-27011,7968_0",28.965445914696456,0.7099351882205499,0.0,-121.31972490849151_35.791126707244786,426,2012-01-01,1.8157187,25.489546,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.79117162329624]}"
"-27010,7968_0",48.99601499922404,0.3544625714307607,0.0,-121.31523333218526_35.79112670725362,572,2012-01-01,1.8157187,24.56466,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.79117162329624]}"
"-27009,7968_0",28.414114191510084,0.5214387497430942,0.0,-121.31074175573133_35.791126707237034,652,2012-01-01,1.8157187,23.326237,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.79117162329624]}"
"-27008,7968_0",34.03777728197449,0.792368432517283,0.0,-121.30625017926926_35.791126707231676,638,2012-01-01,1.8157187,17.727999,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.79117162329624]}"
"-27007,7968_0",43.62109960957881,0.5695315484304783,0.0,-121.30175860287538_35.79112670723756,640,2012-01-01,1.8157187,30.827024,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.79117162329624]}"
"-27006,7968_0",41.40871217334825,0.6161083771895203,0.0,-121.29726702640521_35.79112670726325,619,2012-01-01,1.8619864,3.7071576,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.79117162329624]}"
"-27005,7968_0",28.646757697105,0.7354191025409728,0.0,-121.29277545011898_35.79112670726104,478,2012-01-01,1.8619864,17.992731,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29291019732072,35.79117162329624]}"
"-27004,7968_0",60.99398538715681,0.7810403271346916,0.0,-121.28828387353404_35.79112670725905,418,2012-01-01,1.8619864,22.667358,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.79117162329624]}"
"-27003,7968_0",31.073127619224675,0.7971246486745623,0.0,-121.28379229721533_35.79112670724626,337,2012-01-01,1.8619864,11.881231,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.79117162329624]}"
"-27002,7968_0",40.906930038690206,0.7582235188172839,0.0,-121.27930072068928_35.79112670722266,285,2012-01-01,1.8619864,11.881231,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.79117162329624]}"
"-27001,7968_0",23.71847778264528,0.7822273528905033,0.0,-121.27480914444135_35.791126707244494,200,2012-01-01,1.8619864,16.468245,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.79117162329624]}"
"-27000,7968_0",62.734110890543185,0.7673420608365914,0.0,-121.27031756788442_35.79112670726406,290,2012-01-01,1.8619864,13.407709,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.79117162329624]}"
"-26999,7968_0",50.86879184560134,0.41880459308091994,0.0,-121.26582599154654_35.791126707253255,372,2012-01-01,1.8619864,26.713268,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.79117162329624]}"
"-26998,7968_0",25.20804771135224,0.7484010166558704,0.0,-121.26133441506887_35.79112670722912,280,2012-01-01,1.8619864,19.294403,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.79117162329624]}"
"-26997,7968_0",36.10615328021053,0.7510601412630096,0.0,-121.25684283865972_35.79112670722834,254,2012-01-01,1.8619864,11.953114,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.79117162329624]}"
"-26996,7968_0",45.450163206208266,0.7464011532463187,0.0,-121.2523512621974_35.791126707242384,328,2012-01-01,1.8619864,4.798966,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2522165149501,35.79117162329624]}"
"-26995,7968_0",42.19546224931306,0.5498515457602503,0.0,-121.24785968591964_35.79112670724058,412,2012-01-01,1.9180063,17.58971,2011-01-01,292.91399891474475,283.21394891608253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,35.79117162329624]}"
"-27014,7969_0",28.608610466336,0.4687831354200119,0.0,-121.33319963784_35.795618283659955,477,2012-01-01,1.8157187,30.832417,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3333343851061,35.795483536660015]}"
"-27013,7969_0",37.247852968267644,0.6178293376773014,0.0,-121.3287080614349_35.79561828364667,503,2012-01-01,1.8157187,18.473057,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3287529771571,35.795483536660015]}"
"-27012,7969_0",40.0585658978732,0.33840903269004446,0.0,-121.32421648493333_35.79561828363713,645,2012-01-01,1.8157187,7.6917305,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.795483536660015]}"
"-27011,7969_0",33.346462628311734,0.6785223419345149,0.0,-121.31972490849716_35.79561828361179,547,2012-01-01,1.8157187,23.748169,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.795483536660015]}"
"-27010,7969_0",42.164828317661836,0.2869328540525326,0.0,-121.31523333218605_35.79561828359874,658,2012-01-01,1.8157187,22.66736,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.795483536660015]}"
"-27009,7969_0",25.890279954451177,0.7615763977233435,0.0,-121.3107417557142_35.79561828362609,670,2012-01-01,1.8157187,27.651297,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.795483536660015]}"
"-27008,7969_0",29.21213009477161,0.6608526938081231,0.0,-121.30625017930672_35.79561828361807,542,2012-01-01,1.8157187,19.433569,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.795483536660015]}"
"-27007,7969_0",53.38941811992359,0.7623765408696137,0.0,-121.30175860283921_35.79561828361133,466,2012-01-01,1.8157187,24.48078,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.795483536660015]}"
"-27006,7969_0",30.36511154740367,0.802137000378707,0.0,-121.29726702641061_35.79561828360589,511,2012-01-01,1.8619864,13.994794,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.795483536660015]}"
"-27004,7969_0",45.45876675099999,0.4689807446337644,0.0,-121.28828387355394_35.79561828362201,373,2012-01-01,1.8619864,27.043053,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.795483536660015]}"
"-27003,7969_0",58.10762387639552,0.7627016051945372,0.0,-121.28379229723781_35.79561828360692,255,2012-01-01,1.8619864,16.789762,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.795483536660015]}"
"-27002,7969_0",25.49151624994578,0.7569882828916631,0.0,-121.27930072067167_35.79561828362731,218,2012-01-01,1.8619864,3.657869,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.795483536660015]}"
"-27001,7969_0",43.85577952482215,0.46118765121328437,0.0,-121.27480914442638_35.795618283626936,271,2012-01-01,1.8619864,5.7169414,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.795483536660015]}"
"-27000,7969_0",43.142334156053295,0.7416707908134567,0.0,-121.27031756788882_35.79561828361431,315,2012-01-01,1.8619864,5.8724985,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.795483536660015]}"
"-26999,7969_0",65.95034693846972,0.4949496131136078,0.0,-121.26582599154061_35.79561828362613,450,2012-01-01,1.8619864,26.642523,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.795483536660015]}"
"-26998,7969_0",22.37846169418879,0.7906848266057008,0.0,-121.26133441506933_35.79561828365384,386,2012-01-01,1.8619864,20.985435,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.795483536660015]}"
"-26997,7969_0",27.77760738982697,0.7164143561031803,0.0,-121.25684283866664_35.795618283649745,360,2012-01-01,1.8619864,12.88619,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.795483536660015]}"
"-26996,7969_0",49.199567035627354,0.7251006564926034,0.0,-121.2523512621978_35.79561828363087,356,2012-01-01,1.8619864,12.347381,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2522165149501,35.795483536660015]}"
"-26995,7969_0",81.03257485394201,0.7288124619560731,0.0,-121.24785968590051_35.79561828364501,464,2012-01-01,1.9180063,29.575615,2011-01-01,292.91399891474475,283.21394891608253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,35.795483536660015]}"
"-26994,7969_0",67.89872074632093,0.5697895519278595,0.0,-121.2433681093908_35.79561828365292,606,2012-01-01,1.9180063,26.216938,2011-01-01,292.91399891474475,283.21394891608253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24332319363732,35.795483536660015]}"
"-27015,7970_0",19.694463808420192,0.648118625104138,0.0,-121.3376912142083_35.80010986014855,397,2012-01-01,1.7689792,15.592403,2011-01-01,292.4378905413902,283.74027421507117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33764629846988,35.800064944609026]}"
