system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27004,7966_0",32.446432867187085,0.6253334922487235,0.0,-121.28828387353317_35.78214355448322,540,2010-01-01,1.5571109,22.541395,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.78200880739823]}"
"-27003,7966_0",20.977749301020925,0.46323647066937573,0.0,-121.28379229724163_35.782143554494596,385,2010-01-01,1.5571109,28.626307,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.78200880739823]}"
"-27002,7966_0",27.456915806482545,0.7580179817412738,0.0,-121.27930072069626_35.78214355446736,288,2010-01-01,1.5571109,22.825745,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.78200880739823]}"
"-27001,7966_0",23.386591562830613,0.7142454712338457,0.0,-121.27480914441601_35.782143554457804,150,2010-01-01,1.5571109,25.673367,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.78200880739823]}"
"-27000,7966_0",41.44852950176686,0.67231111236259,0.0,-121.27031756789162_35.78214355447446,225,2010-01-01,1.5571109,16.10529,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.78200880739823]}"
"-26999,7966_0",60.16089472444533,0.7324853215401853,0.0,-121.26582599153062_35.78214355447815,288,2010-01-01,1.5571109,26.284836,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.78200880739823]}"
"-27012,7967_0",42.6863006713063,0.5529782125756324,0.0,-121.32421648497392_35.78663513079174,286,2010-01-01,1.524128,27.273306,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.78659021534723]}"
"-27011,7967_0",49.70236830823093,0.6482134139213576,0.0,-121.31972490853292_35.7866351307988,368,2010-01-01,1.524128,24.479597,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.78659021534723]}"
"-27010,7967_0",62.61830073686874,0.6062218766702879,0.0,-121.31523333213153_35.786635130781846,473,2010-01-01,1.524128,11.952482,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.78659021534723]}"
"-27009,7967_0",76.62620351480302,0.36682559865158804,0.0,-121.31074175575331_35.786635130777526,677,2010-01-01,1.524128,27.323015,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.78659021534723]}"
"-27008,7967_0",31.58477026570487,0.3036940091832847,0.0,-121.30625017927778_35.78663513080296,711,2010-01-01,1.524128,17.89893,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.78659021534723]}"
"-27007,7967_0",24.932237608717767,0.3421163842314985,0.0,-121.30175860288723_35.78663513081048,729,2010-01-01,1.524128,20.391958,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.78659021534723]}"
"-27006,7967_0",30.97833367647456,0.5171817426056352,0.0,-121.29726702640359_35.786635130791495,587,2010-01-01,1.5571109,9.447702,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.78659021534723]}"
"-27005,7967_0",36.18663580268322,0.4251154470068678,0.0,-121.29277545010387_35.78663513078268,539,2010-01-01,1.5571109,19.772594,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29291019732072,35.78659021534723]}"
"-27004,7967_0",23.828316067562522,0.7332453195270808,0.0,-121.28828387353147_35.78663513077303,462,2010-01-01,1.5571109,15.19256,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.78659021534723]}"
"-27003,7967_0",58.417544378293144,0.764124842492938,0.0,-121.28379229721227_35.7866351307821,397,2010-01-01,1.5571109,28.837862,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.78659021534723]}"
"-27002,7967_0",25.08534075599955,0.721649255580941,0.0,-121.27930072071173_35.78663513081845,304,2010-01-01,1.5571109,16.166265,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.78659021534723]}"
"-27001,7967_0",30.2378623090204,0.7788695865762717,0.0,-121.27480914443356_35.78663513080626,170,2010-01-01,1.5571109,30.399199,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.78659021534723]}"
"-27000,7967_0",33.186465363871335,0.5364304884722841,0.0,-121.27031756788534_35.78663513078219,212,2010-01-01,1.5571109,34.484215,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.78659021534723]}"
"-26999,7967_0",27.620233775389487,0.6351784512587118,0.0,-121.26582599153024_35.786635130782884,205,2010-01-01,1.5571109,24.942577,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.78659021534723]}"
"-26998,7967_0",54.13492790876181,0.7423342594439264,0.0,-121.26133441503147_35.7866351307717,199,2010-01-01,1.5571109,26.320808,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.78659021534723]}"
"-26997,7967_0",37.64217087540145,0.5725162586922312,0.0,-121.25684283869977_35.78663513077425,222,2010-01-01,1.5571109,31.703598,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.78659021534723]}"
"-27013,7968_0",39.557609520910525,0.4097361218035624,0.0,-121.32870806138976_35.7911267072181,413,2010-01-01,1.524128,37.548065,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3287529771571,35.79117162329624]}"
"-27012,7968_0",21.73265623111018,0.6310228604390297,0.0,-121.32421648495252_35.79112670721054,474,2010-01-01,1.524128,14.05133,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.79117162329624]}"
"-27011,7968_0",31.485625475503976,0.6765179034577637,0.0,-121.31972490849151_35.791126707244786,426,2010-01-01,1.524128,25.489546,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.79117162329624]}"
"-27010,7968_0",43.26090980709568,0.33549125806067087,0.0,-121.31523333218526_35.79112670725362,572,2010-01-01,1.524128,24.56466,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.79117162329624]}"
"-27009,7968_0",28.57335826529032,0.49206058770014915,0.0,-121.31074175573133_35.791126707237034,652,2010-01-01,1.524128,23.326237,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.79117162329624]}"
"-27008,7968_0",33.506540348079504,0.767600154386696,0.0,-121.30625017926926_35.791126707231676,638,2010-01-01,1.524128,17.727999,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.79117162329624]}"
"-27007,7968_0",44.26835827862658,0.5352515248447897,0.0,-121.30175860287538_35.79112670723756,640,2010-01-01,1.524128,30.827024,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.79117162329624]}"
"-27006,7968_0",38.83318103817223,0.5801875177506995,0.0,-121.29726702640521_35.79112670726325,619,2010-01-01,1.5571109,3.7071576,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.79117162329624]}"
"-27005,7968_0",29.208661977831852,0.6911886171396977,0.0,-121.29277545011898_35.79112670726104,478,2010-01-01,1.5571109,17.992731,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29291019732072,35.79117162329624]}"
"-27004,7968_0",56.07227344121962,0.7752819259784115,0.0,-121.28828387353404_35.79112670725905,418,2010-01-01,1.5571109,22.667358,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.79117162329624]}"
"-27003,7968_0",30.715503241937167,0.7752512847853356,0.0,-121.28379229721533_35.79112670724626,337,2010-01-01,1.5571109,11.881231,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.79117162329624]}"
"-27002,7968_0",42.72636471843236,0.730693271006469,0.0,-121.27930072068928_35.79112670722266,285,2010-01-01,1.5571109,11.881231,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.79117162329624]}"
"-27001,7968_0",27.172737618282284,0.760854315298367,0.0,-121.27480914444135_35.791126707244494,200,2010-01-01,1.5571109,16.468245,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.79117162329624]}"
"-27000,7968_0",67.78278138151221,0.7270902153720855,0.0,-121.27031756788442_35.79112670726406,290,2010-01-01,1.5571109,13.407709,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.79117162329624]}"
"-26999,7968_0",45.7288442497957,0.4000401050296301,0.0,-121.26582599154654_35.791126707253255,372,2010-01-01,1.5571109,26.713268,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.79117162329624]}"
"-26998,7968_0",25.94453742079598,0.7151460171339913,0.0,-121.26133441506887_35.79112670722912,280,2010-01-01,1.5571109,19.294403,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.79117162329624]}"
"-26997,7968_0",36.71286695632037,0.7302713726404161,0.0,-121.25684283865972_35.79112670722834,254,2010-01-01,1.5571109,11.953114,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.79117162329624]}"
"-26996,7968_0",47.658576242627674,0.7131327569447907,0.0,-121.2523512621974_35.791126707242384,328,2010-01-01,1.5571109,4.798966,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2522165149501,35.79117162329624]}"
"-26995,7968_0",50.98019683788743,0.47737885825707044,0.0,-121.24785968591964_35.79112670724058,412,2010-01-01,1.6294261,17.58971,2009-01-01,293.9095889574861,283.7994108435226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,35.79117162329624]}"
"-27014,7969_0",28.398255428320418,0.4643437753126353,0.0,-121.33319963784_35.795618283659955,477,2010-01-01,1.524128,30.832417,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3333343851061,35.795483536660015]}"
"-27013,7969_0",37.36863182419769,0.5835773465807228,0.0,-121.3287080614349_35.79561828364667,503,2010-01-01,1.524128,18.473057,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3287529771571,35.795483536660015]}"
"-27012,7969_0",41.63434061730632,0.32977840442745326,0.0,-121.32421648493333_35.79561828363713,645,2010-01-01,1.524128,7.6917305,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32417156920808,35.795483536660015]}"
"-27011,7969_0",34.35620063817196,0.6248703921457042,0.0,-121.31972490849716_35.79561828361179,547,2010-01-01,1.524128,23.748169,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31959016125907,35.795483536660015]}"
"-27010,7969_0",42.541566614044115,0.2782340984842444,0.0,-121.31523333218605_35.79561828359874,658,2010-01-01,1.524128,22.66736,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.795483536660015]}"
"-27009,7969_0",21.141288216492722,0.7636288079437012,0.0,-121.3107417557142_35.79561828362609,670,2010-01-01,1.524128,27.651297,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.795483536660015]}"
"-27008,7969_0",32.54750269762133,0.5994463496189363,0.0,-121.30625017930672_35.79561828361807,542,2010-01-01,1.524128,19.433569,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.795483536660015]}"
"-27007,7969_0",56.09512785459238,0.7343616541380578,0.0,-121.30175860283921_35.79561828361133,466,2010-01-01,1.524128,24.48078,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.795483536660015]}"
"-27006,7969_0",29.483153557695317,0.7686679583493294,0.0,-121.29726702641061_35.79561828360589,511,2010-01-01,1.5571109,13.994794,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.795483536660015]}"
"-27004,7969_0",45.547819118631615,0.4217870676710016,0.0,-121.28828387355394_35.79561828362201,373,2010-01-01,1.5571109,27.043053,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.795483536660015]}"
"-27003,7969_0",60.53685510619298,0.7473091469960488,0.0,-121.28379229723781_35.79561828360692,255,2010-01-01,1.5571109,16.789762,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.795483536660015]}"
"-27002,7969_0",25.211302204931055,0.738820282515054,0.0,-121.27930072067167_35.79561828362731,218,2010-01-01,1.5571109,3.657869,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27943546805892,35.795483536660015]}"
"-27001,7969_0",49.12056338494947,0.4529836699104288,0.0,-121.27480914442638_35.795618283626936,271,2010-01-01,1.5571109,5.7169414,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27485406010992,35.795483536660015]}"
"-27000,7969_0",47.3091165788614,0.6997037969351404,0.0,-121.27031756788882_35.79561828361431,315,2010-01-01,1.5571109,5.8724985,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27027265216091,35.795483536660015]}"
"-26999,7969_0",56.14191885056917,0.48872450863660577,0.0,-121.26582599154061_35.79561828362613,450,2010-01-01,1.5571109,26.642523,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26596073879713,35.795483536660015]}"
"-26998,7969_0",23.951879938287227,0.7498767914635771,0.0,-121.26133441506933_35.79561828365384,386,2010-01-01,1.5571109,20.985435,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26137933084813,35.795483536660015]}"
"-26997,7969_0",26.955342469515195,0.6947388575464016,0.0,-121.25684283866664_35.795618283649745,360,2010-01-01,1.5571109,12.88619,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25679792289911,35.795483536660015]}"
"-26996,7969_0",46.23119799708111,0.7044152397125392,0.0,-121.2523512621978_35.79561828363087,356,2010-01-01,1.5571109,12.347381,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2522165149501,35.795483536660015]}"
"-26995,7969_0",79.72272422406523,0.7117337608919079,0.0,-121.24785968590051_35.79561828364501,464,2010-01-01,1.6294261,29.575615,2009-01-01,293.9095889574861,283.7994108435226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,35.795483536660015]}"
"-26994,7969_0",62.79172923935789,0.5529238965364924,0.0,-121.2433681093908_35.79561828365292,606,2010-01-01,1.6294261,26.216938,2009-01-01,293.9095889574861,283.7994108435226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24332319363732,35.795483536660015]}"
"-27015,7970_0",23.566787209542838,0.6096706516058236,0.0,-121.3376912142083_35.80010986014855,397,2010-01-01,1.590223,15.592403,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33764629846988,35.800064944609026]}"
"-27014,7970_0",62.73930088231807,0.734598269671207,0.0,-121.33319963786572_35.80010986012744,491,2010-01-01,1.590223,17.728031,2009-01-01,293.4590083710135,284.299462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3333343851061,35.800064944609026]}"
