system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27008,7961_0",34.706925804506476,0.6030671998551209,0.0,-121.30625017927257_35.7596856723643,19,2020-01-01,2.7022376,5.072216,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.75964075682365]}"
"-27007,7961_0",34.25594311809549,0.6322018709176012,0.0,-121.30175860291075_35.75968567232881,125,2020-01-01,2.7022376,15.964599,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.75964075682365]}"
"-27009,7962_0",49.65084698088792,0.5450541411708458,0.0,-121.3107417556869_35.76417724872933,181,2020-01-01,2.7022376,37.341053,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76422216477266]}"
"-27008,7962_0",81.3320322799427,0.5944900765240506,0.0,-121.3062501792855_35.76417724870201,270,2020-01-01,2.7022376,14.132218,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.76422216477266]}"
"-27007,7962_0",14.674785920375285,0.7294285185471957,0.0,-121.30175860290586_35.76417724873219,275,2020-01-01,2.7022376,31.593945,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76422216477266]}"
"-27006,7962_0",32.92844227441684,0.4962823925005219,0.0,-121.29726702644618_35.76417724872693,315,2020-01-01,2.7171006,28.491955,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76422216477266]}"
"-27005,7962_0",38.603402483087635,0.3533480106089958,0.0,-121.29277545002167_35.764177248694786,382,2020-01-01,2.7171006,27.811152,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29264070273548,35.76422216477266]}"
"-27009,7963_0",37.12448660758081,0.3661530958540627,0.0,-121.31074175570203_35.76866882519699,356,2020-01-01,2.7022376,20.700367,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76853407813643]}"
"-27008,7963_0",23.92191425046203,0.36233819157330316,0.0,-121.30625017931094_35.76866882519759,392,2020-01-01,2.7022376,7.058828,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.76853407813643]}"
"-27007,7963_0",48.55037309072476,0.3338684633209998,0.0,-121.30175860287288_35.76866882517237,471,2020-01-01,2.7022376,14.3175,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76853407813643]}"
"-27006,7963_0",40.67986327194294,0.29942871391926196,0.0,-121.2972670264662_35.768668825186154,475,2020-01-01,2.7171006,43.22908,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76853407813643]}"
"-27005,7963_0",20.60932149616717,0.7371411619511147,0.0,-121.29277545000004_35.76866882521934,421,2020-01-01,2.7171006,19.19666,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29264070273548,35.76853407813643]}"
"-27004,7963_0",27.58355124250623,0.345442038122387,0.0,-121.28828387359552_35.76866882519612,359,2020-01-01,2.7171006,14.759226,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",82.53307473058302,0.6944043574898442,0.0,-121.31523333215381_35.773160401542,226,2020-01-01,2.7022376,23.358011,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
"-27009,7964_0",35.79718378981148,0.2954489993017049,0.0,-121.31074175573129_35.77316040152193,432,2020-01-01,2.7022376,29.630781,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.773115486085445]}"
"-27008,7964_0",62.28787442962517,0.3733437436917592,0.0,-121.30625017929316_35.77316040151378,462,2020-01-01,2.7022376,28.722855,2019-01-01,292.8666853813276,284.77230638477903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.773115486085445]}"
