system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27008,7961_0",61.959249375080375,0.49719255999674317,0.0,-121.30625017927257_35.7596856723643,19,2013-01-01,1.6307435,5.072216,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.75964075682365]}"
"-27007,7961_0",45.07687408847032,0.5599809953502252,0.0,-121.30175860291075_35.75968567232881,125,2013-01-01,1.6307435,15.964599,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.75964075682365]}"
"-27009,7962_0",78.66092733308044,0.43956725916929207,0.0,-121.3107417556869_35.76417724872933,181,2013-01-01,1.6307435,37.341053,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76422216477266]}"
"-27008,7962_0",150.49077783099747,0.4734319985855114,0.0,-121.3062501792855_35.76417724870201,270,2013-01-01,1.6307435,14.132218,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.76422216477266]}"
"-27007,7962_0",24.1330745303567,0.6043296957038891,0.0,-121.30175860290586_35.76417724873219,275,2013-01-01,1.6307435,31.593945,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76422216477266]}"
"-27006,7962_0",46.45813574708045,0.39662358931790515,0.0,-121.29726702636071_35.76417724872694,315,2013-01-01,1.6406212,28.491955,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76422216477266]}"
"-27009,7963_0",37.43768738156175,0.2931801398145648,0.0,-121.31074175570203_35.76866882519699,356,2013-01-01,1.6307435,20.700367,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76853407813643]}"
"-27008,7963_0",32.307221119030245,0.2996821685370077,0.0,-121.30625017931094_35.76866882519759,392,2013-01-01,1.6307435,7.058828,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.76853407813643]}"
"-27007,7963_0",23.892012413420204,0.2746490030675863,0.0,-121.30175860287288_35.76866882517237,471,2013-01-01,1.6307435,14.3175,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76853407813643]}"
"-27006,7963_0",28.674039269911287,0.27065712422996874,0.0,-121.29726702638074_35.76866882518616,475,2013-01-01,1.6406212,43.22908,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76853407813643]}"
"-27004,7963_0",18.22586810820303,0.2824503597663381,0.0,-121.28828387359552_35.76866882519612,359,2013-01-01,1.6406212,14.759226,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",103.90431735584744,0.6513044830169363,0.0,-121.31523333215381_35.773160401542,226,2013-01-01,1.6307435,23.358011,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
"-27009,7964_0",36.98176562659098,0.2689619650084428,0.0,-121.31074175573129_35.77316040152193,432,2013-01-01,1.6307435,29.630781,2012-01-01,293.4906592030343,284.44219607994205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.773115486085445]}"
