system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27008,7961_0",42.876711891714415,0.5949316089313774,0.0,-121.30625017927257_35.7596856723643,19,2021-01-01,0.9336016,5.072216,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.75964075682365]}"
"-27007,7961_0",38.07651081099654,0.6067685154756659,0.0,-121.30175860291075_35.75968567232881,125,2021-01-01,0.9336016,15.964599,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.75964075682365]}"
"-27009,7962_0",72.25292533576304,0.5035270845069424,0.0,-121.3107417556869_35.76417724872933,181,2021-01-01,0.9336016,37.341053,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76422216477266]}"
"-27008,7962_0",110.57516296142867,0.5504812110946354,0.0,-121.3062501792855_35.76417724870201,270,2021-01-01,0.9336016,14.132218,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.76422216477266]}"
"-27007,7962_0",19.29833537951278,0.6889790021723877,0.0,-121.30175860290586_35.76417724873219,275,2021-01-01,0.9336016,31.593945,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76422216477266]}"
"-27006,7962_0",44.57745153165254,0.45682775266136444,0.0,-121.29726702636071_35.76417724872694,315,2021-01-01,0.9795673,28.491955,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76422216477266]}"
"-27009,7963_0",37.228956278426374,0.36878586752307035,0.0,-121.31074175570203_35.76866882519699,356,2021-01-01,0.9336016,20.700367,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76853407813643]}"
"-27008,7963_0",32.57426341019684,0.34030389316736703,0.0,-121.30625017931094_35.76866882519759,392,2021-01-01,0.9336016,7.058828,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.76853407813643]}"
"-27007,7963_0",51.85445959856219,0.31615492687924956,0.0,-121.30175860287288_35.76866882517237,471,2021-01-01,0.9336016,14.3175,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76853407813643]}"
"-27006,7963_0",43.62652252093657,0.29822478027862515,0.0,-121.29726702638074_35.76866882518616,475,2021-01-01,0.9795673,43.22908,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76853407813643]}"
"-27004,7963_0",33.105781784665034,0.32800289140774247,0.0,-121.28828387359552_35.76866882519612,359,2021-01-01,0.9795673,14.759226,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",96.21331982864453,0.6809172360191652,0.0,-121.31523333215381_35.773160401542,226,2021-01-01,0.9336016,23.358011,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
"-27009,7964_0",37.572773534700985,0.2769927020087285,0.0,-121.31074175573129_35.77316040152193,432,2021-01-01,0.9336016,29.630781,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.773115486085445]}"
"-27008,7964_0",59.69841464927881,0.36462171161010315,0.0,-121.30625017929316_35.77316040151378,462,2021-01-01,0.9336016,28.722855,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.773115486085445]}"
"-27007,7964_0",133.29948262784194,0.3520329301137603,0.0,-121.30175860286754_35.77316040155423,569,2021-01-01,0.9336016,27.799515,2020-01-01,294.1063356243196,285.2721624322276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.773115486085445]}"
