system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27008,7961_0",52.475203518365475,0.5248351231392814,0.0,-121.30625017927257_35.7596856723643,19,2007-01-01,1.6517483,5.072216,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.75964075682365]}"
"-27007,7961_0",35.30685124842332,0.590318268171266,0.0,-121.30175860291075_35.75968567232881,125,2007-01-01,1.6517483,15.964599,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.75964075682365]}"
"-27009,7962_0",56.71471500047837,0.5286238631867521,0.0,-121.3107417556869_35.76417724872933,181,2007-01-01,1.6517483,37.341053,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76422216477266]}"
"-27008,7962_0",99.73425169826615,0.5531447991342998,0.0,-121.3062501792855_35.76417724870201,270,2007-01-01,1.6517483,14.132218,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.76422216477266]}"
"-27007,7962_0",19.15935283901447,0.6458249647581916,0.0,-121.30175860290586_35.76417724873219,275,2007-01-01,1.6517483,31.593945,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76422216477266]}"
"-27006,7962_0",42.97129107274977,0.40642945298674255,0.0,-121.29726702636071_35.76417724872694,315,2007-01-01,1.693597,28.491955,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76422216477266]}"
"-27009,7963_0",28.74692053565981,0.32511832167952615,0.0,-121.31074175570203_35.76866882519699,356,2007-01-01,1.6517483,20.700367,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76853407813643]}"
"-27008,7963_0",24.20649699052295,0.3001677096879936,0.0,-121.30625017931094_35.76866882519759,392,2007-01-01,1.6517483,7.058828,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.76853407813643]}"
"-27007,7963_0",37.68707788651244,0.29914404162203745,0.0,-121.30175860287288_35.76866882517237,471,2007-01-01,1.6517483,14.3175,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76853407813643]}"
"-27006,7963_0",36.629668325852144,0.28308575789199875,0.0,-121.29726702638074_35.76866882518616,475,2007-01-01,1.693597,43.22908,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76853407813643]}"
"-27004,7963_0",22.15065487727539,0.2997675675013807,0.0,-121.28828387359552_35.76866882519612,359,2007-01-01,1.693597,14.759226,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",95.2665388662633,0.6522304882400832,0.0,-121.31523333215381_35.773160401542,226,2007-01-01,1.6517483,23.358011,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
"-27009,7964_0",25.910630011731985,0.2534675795476811,0.0,-121.31074175573129_35.77316040152193,432,2007-01-01,1.6517483,29.630781,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.773115486085445]}"
"-27008,7964_0",51.17445660564451,0.29466738867908177,0.0,-121.30625017929316_35.77316040151378,462,2007-01-01,1.6517483,28.722855,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.773115486085445]}"
"-27007,7964_0",110.55818891737674,0.3416438334753556,0.0,-121.30175860286754_35.77316040155423,569,2007-01-01,1.6517483,27.799515,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.773115486085445]}"
"-27006,7964_0",37.264591985296626,0.27614992110391695,0.0,-121.29726702638781_35.773160401539336,671,2007-01-01,1.693597,16.264437,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.773115486085445]}"
"-27004,7964_0",15.041212197430099,0.8052551732810888,0.0,-121.28828387364416_35.7731604015404,363,2007-01-01,1.693597,14.601171,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.773115486085445]}"
"-27003,7964_0",32.09993245059637,0.49509300319565647,0.0,-121.28379229722286_35.77316040154533,275,2007-01-01,1.693597,35.068447,2006-01-01,292.928344517538,284.3553014885889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2837473814227,35.773115486085445]}"
