system:index,BAI,NDVI,Severity,cell_id,elevation,end_date,precipitation,slope,start_date,temperature_2m_max,temperature_2m_min,.geo
"-27008,7961_0",46.57066724958902,0.5605571629281959,0.0,-121.30625017927257_35.7596856723643,19,2011-01-01,2.5787625,5.072216,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.75964075682365]}"
"-27007,7961_0",43.77508264721843,0.5748517086413524,0.0,-121.30175860291075_35.75968567232881,125,2011-01-01,2.5787625,15.964599,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.75964075682365]}"
"-27009,7962_0",72.6999203177914,0.5041188692195845,0.0,-121.3107417556869_35.76417724872933,181,2011-01-01,2.5787625,37.341053,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76422216477266]}"
"-27008,7962_0",110.18081036893297,0.5308784595947442,0.0,-121.3062501792855_35.76417724870201,270,2011-01-01,2.5787625,14.132218,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30611543199727,35.76422216477266]}"
"-27007,7962_0",24.054995556974156,0.6364591763984706,0.0,-121.30175860290586_35.76417724873219,275,2011-01-01,2.5787625,31.593945,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76422216477266]}"
"-27006,7962_0",45.31146345700797,0.4575959724236279,0.0,-121.29726702644618_35.76417724872693,315,2011-01-01,2.5827188,28.491955,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76422216477266]}"
"-27005,7962_0",24.979193723944825,0.35304593203973467,0.0,-121.29277545002167_35.764177248694786,382,2011-01-01,2.5827188,27.811152,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29264070273548,35.76422216477266]}"
"-27009,7963_0",40.97084800088362,0.3894184230079954,0.0,-121.31074175570203_35.76866882519699,356,2011-01-01,2.5787625,20.700367,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31069683994629,35.76853407813643]}"
"-27008,7963_0",35.60692434128911,0.42056780098041097,0.0,-121.30625017931094_35.76866882519759,392,2011-01-01,2.5787625,7.058828,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30638492658251,35.76853407813643]}"
"-27007,7963_0",38.941357729305395,0.36049565834660957,0.0,-121.30175860287288_35.76866882517237,471,2011-01-01,2.5787625,14.3175,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018035186335,35.76853407813643]}"
"-27006,7963_0",37.98347880194741,0.34675504978323574,0.0,-121.2972670264662_35.768668825186154,475,2011-01-01,2.5827188,43.22908,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29722211068449,35.76853407813643]}"
"-27005,7963_0",27.806816876120457,0.6620991632196859,0.0,-121.29277545000004_35.76866882521934,421,2011-01-01,2.5827188,19.19666,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29264070273548,35.76853407813643]}"
"-27004,7963_0",23.30078431771221,0.3779148085273761,0.0,-121.28828387359552_35.76866882519612,359,2011-01-01,2.5827188,14.759226,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,35.76853407813643]}"
"-27010,7964_0",97.01071939490977,0.6407666642600099,0.0,-121.31523333215381_35.773160401542,226,2011-01-01,2.5787625,23.358011,2010-01-01,292.28642381641964,283.95494108853273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3152782478953,35.773115486085445]}"
