system:index,BAI,DSM,NDVI,Plot,Severity,end_date,precipitation,start_date,temperature_2m_max,temperature_2m_min,.geo
3_00000000000000000089_0,39.619225931334974,34.0,0.37932290911599137,BS236,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008a_0,39.619225931334974,34.0,0.37932290911599137,BS239,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008b_0,39.619225931334974,34.0,0.37932290911599137,BS240,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008c_0,39.619225931334974,34.0,0.37932290911599137,BS241,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008d_0,39.619225931334974,34.0,0.37932290911599137,BS242,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008e_0,39.619225931334974,34.0,0.37932290911599137,BS243,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008f_0,39.619225931334974,34.0,0.37932290911599137,BS244,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000090_0,39.619225931334974,34.0,0.37932290911599137,BS245,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000091_0,39.619225931334974,34.0,0.37932290911599137,BS246,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000092_0,39.619225931334974,34.0,0.37932290911599137,BS247,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000093_0,39.619225931334974,34.0,0.37932290911599137,BS248,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000094_0,39.619225931334974,34.0,0.37932290911599137,BS249,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000095_0,39.619225931334974,34.0,0.37932290911599137,BS251,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000096_0,39.619225931334974,34.0,0.37932290911599137,BS253,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000097_0,39.619225931334974,34.0,0.37932290911599137,BS254,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000098_0,39.619225931334974,34.0,0.37932290911599137,BS257,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000099_0,39.619225931334974,34.0,0.37932290911599137,BS259,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009a_0,39.619225931334974,34.0,0.37932290911599137,BS260,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009b_0,39.619225931334974,34.0,0.37932290911599137,BS262,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009c_0,39.619225931334974,34.0,0.37932290911599137,BS265,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009d_0,39.619225931334974,34.0,0.37932290911599137,BS267,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009e_0,39.619225931334974,34.0,0.37932290911599137,BS271,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009f_0,39.619225931334974,34.0,0.37932290911599137,BS272,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a0_0,39.619225931334974,34.0,0.37932290911599137,BS273,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a1_0,39.619225931334974,34.0,0.37932290911599137,BS274,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a2_0,39.619225931334974,34.0,0.37932290911599137,BS276,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a3_0,39.619225931334974,34.0,0.37932290911599137,BS277,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a4_0,39.619225931334974,34.0,0.37932290911599137,BS278,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a5_0,39.619225931334974,34.0,0.37932290911599137,BS279,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a6_0,39.619225931334974,34.0,0.37932290911599137,BS281,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a7_0,39.619225931334974,34.0,0.37932290911599137,BS282,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a8_0,39.619225931334974,34.0,0.37932290911599137,BS283,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a9_0,39.619225931334974,34.0,0.37932290911599137,BS287,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000aa_0,39.619225931334974,34.0,0.37932290911599137,BS292,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ab_0,39.619225931334974,34.0,0.37932290911599137,BS293,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ac_0,39.619225931334974,34.0,0.37932290911599137,BS294,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ae_0,39.619225931334974,34.0,0.37932290911599137,BS296,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000af_0,39.619225931334974,34.0,0.37932290911599137,BS297,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000c9_0,39.619225931334974,34.0,0.37932290911599137,BS355,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ca_0,39.619225931334974,34.0,0.37932290911599137,BS358,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cb_0,39.619225931334974,34.0,0.37932290911599137,BS359,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cc_0,39.619225931334974,34.0,0.37932290911599137,BS360,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cd_0,39.619225931334974,34.0,0.37932290911599137,BS365,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ce_0,39.619225931334974,34.0,0.37932290911599137,BS372,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cf_0,39.619225931334974,34.0,0.37932290911599137,BS373,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d0_0,39.619225931334974,34.0,0.37932290911599137,BS376,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d1_0,39.619225931334974,34.0,0.37932290911599137,BS378,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d2_0,39.619225931334974,34.0,0.37932290911599137,BS379,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d3_0,39.619225931334974,34.0,0.37932290911599137,BS382,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d4_0,39.619225931334974,34.0,0.37932290911599137,BS383,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d5_0,39.619225931334974,34.0,0.37932290911599137,BS384,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d6_0,39.619225931334974,34.0,0.37932290911599137,BS388,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d7_0,39.619225931334974,34.0,0.37932290911599137,BS389,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d8_0,39.619225931334974,34.0,0.37932290911599137,BS390,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d9_0,39.619225931334974,34.0,0.37932290911599137,BS391,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000da_0,39.619225931334974,34.0,0.37932290911599137,BS392,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000db_0,39.619225931334974,34.0,0.37932290911599137,BS393,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000dc_0,39.619225931334974,34.0,0.37932290911599137,BS394,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000de_0,39.619225931334974,34.0,0.37932290911599137,BS405,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000df_0,39.619225931334974,34.0,0.37932290911599137,BS407,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e0_0,39.619225931334974,34.0,0.37932290911599137,BS408,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e3_0,39.619225931334974,34.0,0.37932290911599137,BS415,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e4_0,39.619225931334974,34.0,0.37932290911599137,BS416,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e5_0,39.619225931334974,34.0,0.37932290911599137,BS420,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e6_0,39.619225931334974,34.0,0.37932290911599137,BS423,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e7_0,39.619225931334974,34.0,0.37932290911599137,BS425,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e8_0,39.619225931334974,34.0,0.37932290911599137,BS426,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e9_0,39.619225931334974,34.0,0.37932290911599137,BS427,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ea_0,39.619225931334974,34.0,0.37932290911599137,BS429,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000eb_0,39.619225931334974,34.0,0.37932290911599137,BS430,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ec_0,39.619225931334974,34.0,0.37932290911599137,BS431,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ed_0,39.619225931334974,34.0,0.37932290911599137,BS433,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ee_0,39.619225931334974,34.0,0.37932290911599137,BS434,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ef_0,39.619225931334974,34.0,0.37932290911599137,BS436,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f0_0,39.619225931334974,34.0,0.37932290911599137,BS438,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f1_0,39.619225931334974,34.0,0.37932290911599137,BS457,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f2_0,39.619225931334974,34.0,0.37932290911599137,BS458,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f3_0,39.619225931334974,34.0,0.37932290911599137,BS461,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f4_0,39.619225931334974,34.0,0.37932290911599137,BS468,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f5_0,39.619225931334974,34.0,0.37932290911599137,BS469,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f6_0,39.619225931334974,34.0,0.37932290911599137,BS470,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000fd_0,39.619225931334974,34.0,0.37932290911599137,BS513,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000fe_0,39.619225931334974,34.0,0.37932290911599137,BS518,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ff_0,39.619225931334974,34.0,0.37932290911599137,BS519,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000100_0,39.619225931334974,34.0,0.37932290911599137,BS520,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000101_0,39.619225931334974,34.0,0.37932290911599137,BS521,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000102_0,39.619225931334974,34.0,0.37932290911599137,BS600,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000103_0,39.619225931334974,34.0,0.37932290911599137,BS601,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000104_0,39.619225931334974,34.0,0.37932290911599137,BS603,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000105_0,39.619225931334974,34.0,0.37932290911599137,BS604,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000106_0,39.619225931334974,34.0,0.37932290911599137,BS605,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000107_0,39.619225931334974,34.0,0.37932290911599137,BS607,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000108_0,39.619225931334974,34.0,0.37932290911599137,BS610,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000109_0,39.619225931334974,34.0,0.37932290911599137,BS611,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010a_0,39.619225931334974,34.0,0.37932290911599137,BS612,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010b_0,39.619225931334974,34.0,0.37932290911599137,BS613,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010c_0,39.619225931334974,34.0,0.37932290911599137,BS620,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010d_0,39.619225931334974,34.0,0.37932290911599137,BS621,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010e_0,39.619225931334974,34.0,0.37932290911599137,BS622,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010f_0,39.619225931334974,34.0,0.37932290911599137,BS623,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000110_0,39.619225931334974,34.0,0.37932290911599137,BS624,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000111_0,39.619225931334974,34.0,0.37932290911599137,BS625,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000112_0,39.619225931334974,34.0,0.37932290911599137,BS626,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000113_0,39.619225931334974,34.0,0.37932290911599137,BS627,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000114_0,39.619225931334974,34.0,0.37932290911599137,BS628,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000115_0,39.619225931334974,34.0,0.37932290911599137,BS629,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000116_0,39.619225931334974,34.0,0.37932290911599137,BS632,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000117_0,39.619225931334974,34.0,0.37932290911599137,BS633,3.0,2010-01-01,0.06632432,2009-05-01,298.6526985168457,284.8132876555125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000014_0,41.78134592957652,34.0,0.3692977067772165,BS038,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000015_0,41.78134592957652,34.0,0.3692977067772165,BS044,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000016_0,41.78134592957652,34.0,0.3692977067772165,BS045,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000017_0,41.78134592957652,34.0,0.3692977067772165,BS046,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000018_0,41.78134592957652,34.0,0.3692977067772165,BS047,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000019_0,41.78134592957652,34.0,0.3692977067772165,BS048,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000001a_0,41.78134592957652,34.0,0.3692977067772165,BS050,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000001b_0,41.78134592957652,34.0,0.3692977067772165,BS052,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000001c_0,41.78134592957652,34.0,0.3692977067772165,BS053,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000001e_0,41.78134592957652,34.0,0.3692977067772165,BS057,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
