"","CwdId","Plot","SampleYear","Fire","PRam","Species","DecayClass","Mass","tInit","t","Mass0","Y"
"424",516,"BS457",2018,1,1,"Tanoak",2,0.147654804886434,2010,8,0.147654804886434,0
"425",517,"BS457",2018,1,1,"Tanoak",3,0.171099374252104,2010,8,0.171099374252104,-2.22044604925032e-15
"426",518,"BS457",2018,1,1,"Tanoak",3,0.0517765854770535,2009,9,0.0517765854770535,0
"427",527,"BS457",2018,1,1,"Redwood",1,0.346870122614566,2010,8,0.346870122614566,-1.11022302462516e-15
"428",530,"BS494",2018,0,1,"Tanoak",3,0.0154397347086318,2010,8,0.0154397347086318,0
"429",531,"BS494",2018,0,1,"Tanoak",3,0.0826443056327826,2018,0,0.0826443056327826,0
"430",534,"BS494",2018,0,1,"Redwood",2,0.0326230961312808,2010,8,0.0326230961312808,0
"431",532,"BS494",2018,0,1,"Tanoak",3,0.195821025572891,2018,0,0.195821025572891,0
"432",1016,"BS521",2018,1,1,"Tanoak",1,0.662327209974791,2018,0,0.662327209974791,0
"433",1017,"BS521",2018,1,1,"Tanoak",1,0.49411712490183,2018,0,0.49411712490183,0
"434",1018,"BS521",2018,1,1,"Tanoak",1,0.331163604987397,2018,0,0.331163604987397,0
"435",1019,"BS521",2018,1,1,"Tanoak",1,0.0590945515081866,2018,0,0.0590945515081866,0
"436",1025,"BS521",2018,1,1,"Tanoak",1,0.0749319141574765,2018,0,0.0749319141574765,0
"437",1499,"BS603",2022,1,1,"Redwood",1,0.262758532591185,2022,0,0.262758532591185,0
"438",1500,"BS603",2022,1,1,"Tanoak",1,0.600930786615842,2022,0,0.600930786615842,0
"439",1065,"BS032",2022,0,0,"Bay laurel",1,0.0471851722819812,2019,3,0.0471851722819812,0
"440",473,"BS392",2013,0,1,"Redwood",2,0.0803411786657926,2009,4,0.0803411786657926,0
"441",474,"BS392",2013,0,1,"Redwood",3,0.111542098031789,2009,4,0.111542098031789,0
"442",475,"BS392",2013,0,1,"Redwood",2,0.655769927351502,2010,3,0.655769927351506,-5.88418203051335e-15
"443",476,"BS392",2013,0,1,"Redwood",3,0.461784057468931,2009,4,0.461784057468931,0
"444",678,"BS392",2013,0,1,"Redwood",1,0.00868985337903511,2013,0,0.00868985337903511,0
"445",679,"BS392",2013,0,1,"Redwood",1,0.00889469595326277,2013,0,0.00889469595326277,0
"446",680,"BS392",2013,0,1,"Redwood",1,0.0983469506535975,2013,0,0.0983469506535975,0
"447",681,"BS392",2013,0,1,"Redwood",1,0.143746132176227,2013,0,0.143746132176227,0
"448",696,"BS603",2013,0,1,"Tanoak",3,0.933845993328918,2013,0,0.933845993328918,0
"449",559,"BS611",2013,1,1,"Tanoak",4,0.0496807402834768,2010,3,0.0496807402834768,0
"450",560,"BS611",2013,1,1,"Tanoak",5,0.0325022665765206,2013,0,0.0325022665765206,0
"451",561,"BS611",2013,1,1,"Tanoak",3,0.209724318388566,2010,3,0.209724318388566,0
"452",562,"BS611",2013,1,1,"Tanoak",2,0.134778853318559,2010,3,0.134778853318559,0
"453",563,"BS611",2013,1,1,"Tanoak",3,0.216969696334763,2013,0,0.216969696334763,0
"454",699,"BS611",2013,1,1,"Tanoak",1,0.189018037971813,2013,0,0.189018037971813,0
"455",413,"BS355",2013,1,0,"Redwood",3,0.0612379592772295,2009,4,0.0612379592772295,0
"456",700,"BS355",2013,1,0,"Tanoak",1,0.0585555900085519,2013,0,0.0585555900085519,0
"457",701,"BS355",2013,1,0,"Tanoak",1,0.0318346409690378,2013,0,0.0318346409690378,0
"458",482,"BS407",2013,0,0,"Redwood",2,0.0731926923769744,2009,4,0.0731926923769748,-5.32907051820077e-15
"459",483,"BS407",2013,0,0,"Redwood",2,0.117171939700095,2009,4,0.117171939700095,0
"460",813,"BS027",2022,0,1,"Tanoak",4,0.946726311244183,2022,0,0.946726311244183,0
"461",815,"BS027",2022,0,1,"Tanoak",2,0.0173791402532998,2018,4,0.0173791402532998,0
"462",843,"BS084",2022,1,1,"Tanoak",2,0.0715503186947995,2022,0,0.0715503186947995,0
"463",1081,"BS085",2022,1,1,"Bay laurel",1,0.0892249644784087,2019,3,0.0892249644784087,0
"464",1087,"BS132",2022,1,1,"Bay laurel",3,0.0284648308252921,2022,0,0.0284648308252921,0
"465",1089,"BS132",2022,1,1,"Bay laurel",1,0.0480142559655601,2019,3,0.0480142559655601,0
"466",1088,"BS132",2022,1,1,"Bay laurel",4,0.0047053929754,2019,3,0.0047053929754,0
"467",1092,"BS132",2022,1,1,"Bay laurel",3,0.101374254830501,2022,0,0.101374254830501,0
"468",632,"BS140",2022,1,1,"Tanoak",3,0.050031353181369,2022,0,0.050031353181369,0
"469",856,"BS140",2022,1,1,"Redwood",1,2.92838794287845,2018,4,2.92838794287845,0
"470",859,"BS140",2022,1,1,"Bay laurel",1,1.3064883430962,2018,4,1.3064883430962,0
"471",860,"BS140",2022,1,1,"Bay laurel",2,0.0729823233284239,2022,0,0.0729823233284239,0
"472",861,"BS140",2022,1,1,"Bay laurel",1,0.254272329602222,2018,4,0.254272329602222,0
"473",139,"BS147",2022,1,1,"Redwood",2,0.422436808536087,2013,9,0.715527079394687,-0.526979575077194
"474",635,"BS147",2022,1,1,"Tanoak",4,0.0093017467366861,2022,0,0.0093017467366861,0
"475",638,"BS147",2022,1,1,"Tanoak",4,0.112659515594657,2022,0,0.112659515594657,0
"476",1411,"BS150",2022,1,1,"Bay laurel",1,0.230683064489686,2022,0,0.230683064489686,0
"477",1412,"BS150",2022,1,1,"Bay laurel",1,0.0217925887186346,2022,0,0.0217925887186346,0
"478",1413,"BS150",2022,1,1,"Bay laurel",1,0.188673382951246,2022,0,0.188673382951246,0
"479",1100,"BS150",2022,1,1,"Bay laurel",1,0.0226250598512371,2019,3,0.0226250598512371,0
"480",1101,"BS150",2022,1,1,"Bay laurel",1,0.042284647575,2019,3,0.0425558578780718,-0.00639343731997846
"481",1104,"BS158",2022,1,1,"Tanoak",2,0.823228149873496,2019,3,0.823228149873496,0
"482",1130,"BS233",2022,1,1,"Bay laurel",2,0.149317584035741,2019,3,0.149317584035741,0
"483",1131,"BS233",2022,1,1,"Bay laurel",3,0.00960995806575035,2019,3,0.00960995806575035,0
"484",1132,"BS233",2022,1,1,"Bay laurel",2,0.0524450303056597,2019,3,0.0524450303056597,0
"485",1134,"BS233",2022,1,1,"Bay laurel",2,0.0280642399412189,2022,0,0.0280642399412189,0
"486",712,"BS057",2014,1,0,"Bay laurel",1,0.0575644932118763,2014,0,0.0575644932118763,0
"487",61,"BS057",2014,1,0,"Bay laurel",3,0.0112528782971316,2011,3,0.0112528782971316,0
"488",714,"BS066",2014,1,0,"Tanoak",1,0.0134357719554469,2014,0,0.0134357719554469,0
"489",715,"BS066",2014,1,0,"Tanoak",1,0.0787721747580474,2014,0,0.0787721747580474,0
"490",716,"BS066",2014,1,0,"Tanoak",1,0.224387957512762,2014,0,0.224387957512762,0
"491",717,"BS066",2014,1,0,"Tanoak",1,0.264278921508518,2014,0,0.264278921508518,0
"492",718,"BS066",2014,1,0,"Tanoak",1,0.0825347620329671,2014,0,0.0825347620329671,0
"493",719,"BS066",2014,1,0,"Tanoak",1,0.0813285409757981,2014,0,0.0813285409757981,0
"494",720,"BS066",2014,1,0,"Tanoak",1,0.0311835557393158,2014,0,0.0311835557393158,0
"495",721,"BS066",2014,1,0,"Tanoak",1,0.0204713475463571,2014,0,0.0204713475463571,0
"496",724,"BS085",2014,0,1,"Tanoak",2,0.125886164490199,2014,0,0.125886164490199,0
"497",85,"BS085",2014,0,1,"Tanoak",1,0.16005456864037,2011,3,0.16005456864037,0
"498",86,"BS085",2014,0,1,"Tanoak",2,0.137043572532818,2014,0,0.137043572532818,0
"499",87,"BS085",2014,0,1,"Tanoak",2,0.0493105497198957,2014,0,0.0493105497198957,0
"500",88,"BS085",2014,0,1,"Tanoak",2,0.0659327922086225,2014,0,0.0659327922086225,0
"501",89,"BS085",2014,0,1,"Tanoak",2,0.0372707248825516,2014,0,0.0372707248825516,0
"502",90,"BS085",2014,0,1,"Tanoak",2,0.0187265667210635,2014,0,0.0187265667210635,0
"503",91,"BS085",2014,0,1,"Tanoak",3,0.0206777362585252,2014,0,0.0206777362585252,0
"504",92,"BS085",2014,0,1,"Tanoak",2,0.00987355845262103,2011,3,0.00987355845262103,0
"505",447,"BS383",2014,0,1,"Tanoak",4,0.299484869222714,2009,5,0.299484869222714,0
"506",448,"BS383",2014,0,1,"Tanoak",4,0.0505770521605104,2009,5,0.0505770521605104,0
"507",449,"BS383",2014,0,1,"Tanoak",4,0.402231912021035,2009,5,0.402231912021035,0
"508",803,"BS513",2014,0,1,"Bay laurel",1,0.0469818367798051,2014,0,0.0469818367798051,0
"509",804,"BS513",2014,0,1,"Bay laurel",2,0.0195421033614813,2014,0,0.0195421033614813,0
"510",805,"BS513",2014,0,1,"Bay laurel",1,0.0724891950865402,2014,0,0.0724891950865402,0
"511",806,"BS513",2014,0,1,"Bay laurel",2,0.0646267449311398,2014,0,0.0646267449311398,0
"512",93,"BS085",2014,0,1,"Tanoak",2,0.0100201605522932,2014,0,0.0100201605522932,0
"513",94,"BS085",2014,0,1,"Tanoak",4,0.057788679952353,2011,3,0.057788679952353,0
"514",725,"BS132",2014,1,1,"Bay laurel",1,0.0351191098561053,2014,0,0.0351191098561053,0
"515",726,"BS132",2014,1,1,"Bay laurel",1,0.0401271543449695,2014,0,0.0401271543449695,0
"516",727,"BS132",2014,1,1,"Bay laurel",1,0.329878641996185,2014,0,0.329878641996185,0
"517",728,"BS132",2014,1,1,"Bay laurel",1,0.0668467234619122,2014,0,0.0668467234619122,0
"518",729,"BS132",2014,1,1,"Bay laurel",1,0.198119229203142,2014,0,0.198119229203142,0
"519",730,"BS132",2014,1,1,"Bay laurel",2,0.0255787071945948,2014,0,0.0255787071945948,0
"520",108,"BS132",2014,1,1,"Bay laurel",1,0.125806154897602,2011,3,0.125806154897602,0
"521",757,"BS194",2014,1,1,"Bay laurel",1,0.0402094627141866,2014,0,0.0402094627141866,0
"522",269,"BS194",2014,1,1,"Bay laurel",2,0.0818142472768293,2014,0,0.0818142472768293,0
"523",797,"BS383",2014,0,1,"Bay laurel",2,0.0417400230576413,2014,0,0.0417400230576413,0
"524",650,"BS052",2018,1,0,"Bay laurel",1,0.0785247635652176,2013,5,0.0785247635652176,0
"525",615,"BS052",2018,1,0,"Bay laurel",1,0.239100487860067,2013,5,0.239100487860066,2.44249065417534e-15
"526",616,"BS052",2018,1,0,"Bay laurel",1,0.022117223678103,2013,5,0.022117223678103,0
"527",617,"BS052",2018,1,0,"Bay laurel",1,0.0893113112182262,2013,5,0.0893113112182262,0
"528",28,"BS052",2018,1,0,"Redwood",2,0.10957501093417,2013,5,0.10957501093417,0
"529",30,"BS052",2018,1,0,"Redwood",2,0.191081722232155,2009,9,0.191081722232155,0
"530",31,"BS052",2018,1,0,"Redwood",2,0.0264242774018154,2013,5,0.0264242774018154,0
"531",601,"BS052",2018,1,0,"Redwood",1,0.112543193794078,2013,5,0.112543193794078,0
"532",602,"BS052",2018,1,0,"Redwood",2,0.0473327992515348,2018,0,0.0473327992515348,0
"533",62,"BS058",2018,0,0,"Redwood",2,0.311748033551103,2010,8,0.311748033551102,1.33226762955019e-15
"534",63,"BS058",2018,0,0,"Redwood",3,0.0570200167648939,2010,8,0.0570200167648939,0
"535",610,"BS053",2018,1,1,"Bay laurel",1,0.0177121517575004,2013,5,0.0177121517575004,0
"536",605,"BS053",2018,1,1,"Redwood",1,0.0811881055626902,2013,5,0.0811881055626902,0
"537",606,"BS053",2018,1,1,"Redwood",1,0.518170103716214,2013,5,0.518170103716214,0
"538",34,"BS053",2018,1,1,"Redwood",3,0.0558053064170099,2009,9,0.0558053064170099,0
"539",35,"BS053",2018,1,1,"Redwood",1,1.45961370913834,2009,9,1.45961370913834,0
"540",36,"BS053",2018,1,1,"Redwood",1,0.141316212366369,2018,0,0.141316212366369,0
"541",37,"BS053",2018,1,1,"Redwood",1,0.161607578467314,2010,8,0.161607578467314,0
"542",38,"BS053",2018,1,1,"Redwood",1,7.08060305236561,2009,9,7.08060305236561,0
"543",39,"BS053",2018,1,1,"Redwood",1,0.029168623947134,2018,0,0.029168623947134,0
"544",40,"BS053",2018,1,1,"Redwood",1,0.0434035115726379,2009,9,0.0434035115726379,0
"545",41,"BS053",2018,1,1,"Redwood",2,0.0916490684260956,2018,0,0.0916490684260956,0
"546",42,"BS053",2018,1,1,"Redwood",1,0.031435104861945,2009,9,0.031435104861945,0
"547",44,"BS053",2018,1,1,"Redwood",2,0.0188715158511966,2018,0,0.0188715158511966,0
"548",45,"BS053",2018,1,1,"Redwood",1,0.627945825770656,2010,8,0.627945825770656,0
"549",46,"BS053",2018,1,1,"Redwood",3,0.552043745057772,2009,9,0.552043745057772,0
"550",465,"BS391",2010,0,1,"Redwood",3,0.0538126675854633,2010,0,0.0538126675854633,0
"551",466,"BS391",2010,0,1,"Redwood",3,0.165334439559257,2010,0,0.165334439559257,0
"552",467,"BS391",2010,0,1,"Redwood",3,1.2303431419264,2010,0,1.2303431419264,0
"553",468,"BS391",2010,0,1,"Redwood",3,0.0342574011154143,2010,0,0.0342574011154143,0
"554",469,"BS391",2010,0,1,"Redwood",3,0.0228382674102762,2010,0,0.0228382674102762,0
"555",470,"BS391",2010,0,1,"Redwood",3,0.466720691708833,2010,0,0.466720691708833,0
"556",471,"BS391",2010,0,1,"Redwood",3,0.0185560922708494,2010,0,0.0185560922708494,0
"557",472,"BS391",2010,0,1,"Redwood",3,0.031545356860444,2010,0,0.031545356860444,0
"558",473,"BS392",2009,0,0,"Redwood",2,0.0803411786657926,2009,0,0.0803411786657926,0
"559",474,"BS392",2009,0,0,"Redwood",3,0.111542098031789,2009,0,0.111542098031789,0
"560",475,"BS392",2009,0,0,"Redwood",3,0.613858370587111,2009,0,0.613858370587111,0
"561",476,"BS392",2009,0,0,"Redwood",3,0.461784057468931,2009,0,0.461784057468931,0
"562",473,"BS392",2010,0,1,"Redwood",2,0.0803411786657926,2009,1,0.0803411786657926,0
"563",474,"BS392",2010,0,1,"Redwood",3,0.111542098031789,2009,1,0.111542098031789,0
"564",475,"BS392",2010,0,1,"Redwood",2,0.655769927351506,2010,0,0.655769927351506,0
"565",476,"BS392",2010,0,1,"Redwood",3,0.461784057468931,2009,1,0.461784057468931,0
"566",480,"BS407",2009,0,0,"Redwood",3,0.921809596895109,2009,0,0.921809596895109,0
"567",481,"BS407",2009,0,0,"Redwood",3,1.0670038534081,2009,0,1.0670038534081,0
"568",482,"BS407",2009,0,0,"Redwood",2,0.0731926923769748,2009,0,0.0731926923769748,0
"569",483,"BS407",2009,0,0,"Redwood",2,0.117171939700095,2009,0,0.117171939700095,0
"570",484,"BS407",2009,0,0,"Redwood",3,0.0406267797873834,2009,0,0.0406267797873834,0
"571",485,"BS407",2009,0,0,"Redwood",3,0.136021865912179,2009,0,0.136021865912179,0
"572",477,"BS407",2009,0,0,"Tanoak",4,0.181424237564776,2009,0,0.181424237564776,0
"573",478,"BS407",2009,0,0,"Tanoak",4,0.0481396960637318,2009,0,0.0481396960637318,0
"574",480,"BS407",2010,0,0,"Redwood",3,0.921809596895109,2009,1,0.921809596895109,0
"575",481,"BS407",2010,0,0,"Redwood",3,1.0670038534081,2009,1,1.0670038534081,0
"576",482,"BS407",2010,0,0,"Redwood",2,0.0731926923769748,2009,1,0.0731926923769748,0
"577",483,"BS407",2010,0,0,"Redwood",2,0.117171939700095,2009,1,0.117171939700095,0
"578",484,"BS407",2010,0,0,"Redwood",3,0.0812535595747667,2009,1,0.0406267797873834,0.693147180559945
"579",485,"BS407",2010,0,0,"Redwood",3,0.136021865912179,2009,1,0.136021865912179,0
"580",477,"BS407",2010,0,0,"Tanoak",4,0.181424237564776,2009,1,0.181424237564776,0
"581",478,"BS407",2010,0,0,"Tanoak",4,0.0481396960637318,2009,1,0.0481396960637318,0
"582",479,"BS407",2010,0,0,"Tanoak",1,1.69944557848866,2010,0,1.69944557848866,0
"583",489,"BS416",2010,0,0,"Redwood",2,4.22927416103395,2010,0,4.22927416103395,0
"584",493,"BS426",2009,1,0,"Tanoak",2,0.128026333199308,2009,0,0.128026333199308,0
"585",494,"BS426",2009,1,0,"Tanoak",2,0.0672717553971481,2009,0,0.0672717553971481,0
"586",493,"BS426",2010,1,0,"Tanoak",2,0.0535856824476743,2009,1,0.128026333199308,-0.870954056999374
"587",494,"BS426",2010,1,0,"Tanoak",3,0.0512032064510203,2010,0,0.0512032064510203,0
"588",497,"BS429",2009,0,1,"Tanoak",4,0.0145351749962922,2009,0,0.0145351749962922,0
"589",498,"BS429",2009,0,1,"Tanoak",4,0.0495506459235232,2009,0,0.0495506459235232,0
"590",503,"BS429",2009,0,1,"Tanoak",2,0.285141617908795,2009,0,0.285141617908795,0
"591",504,"BS429",2009,0,1,"Tanoak",4,0.0949688827661657,2009,0,0.0949688827661657,0
"592",505,"BS429",2009,0,1,"Tanoak",3,0.0863766543802019,2009,0,0.0863766543802019,0
"593",495,"BS429",2010,0,1,"Tanoak",1,0.947651125095972,2010,0,0.947651125095972,0
"594",496,"BS429",2010,0,1,"Tanoak",1,0.0412673810164835,2010,0,0.0412673810164835,0
"595",497,"BS429",2010,0,1,"Tanoak",4,0.0145351749962922,2009,1,0.0145351749962922,0
"596",498,"BS429",2010,0,1,"Tanoak",5,0.0497375896207907,2010,0,0.0497375896207907,0
"597",500,"BS429",2010,0,1,"Tanoak",2,0.044161916058407,2010,0,0.044161916058407,0
"598",501,"BS429",2010,0,1,"Tanoak",2,0.0687698010804404,2010,0,0.0687698010804404,0
"599",502,"BS429",2010,0,1,"Tanoak",2,0.0261163219829353,2010,0,0.0261163219829353,0
"600",503,"BS429",2010,0,1,"Tanoak",3,0.237257266731412,2010,0,0.237257266731412,0
"601",504,"BS429",2010,0,1,"Tanoak",5,0.0714953846170672,2010,0,0.0714953846170672,0
"602",505,"BS429",2010,0,1,"Tanoak",3,0.0863766543802019,2009,1,0.0863766543802019,0
"603",506,"BS433",2009,1,1,"Redwood",2,0.0140625272348657,2009,0,0.0140625272348657,0
"604",507,"BS433",2009,1,1,"Redwood",2,0.300005684167631,2009,0,0.300005684167631,0
"605",506,"BS433",2010,1,1,"Redwood",2,0.0140625272348657,2009,1,0.0140625272348657,-2.66453525910038e-15
"606",507,"BS433",2010,1,1,"Redwood",2,0.300005684167631,2009,1,0.300005684167631,0
"607",512,"BS457",2009,1,1,"Tanoak",1,0.518740734233096,2009,0,0.518740734233096,0
"608",519,"BS457",2009,1,1,"Redwood",1,0.423711314867944,2009,0,0.423711314867944,0
"609",524,"BS457",2009,1,1,"Redwood",1,0.87708948531369,2009,0,0.87708948531369,0
"610",525,"BS457",2009,1,1,"Redwood",1,0.121341475620077,2009,0,0.121341475620077,0
"611",516,"BS457",2009,1,1,"Tanoak",1,0.17705863033113,2009,0,0.17705863033113,0
"612",517,"BS457",2009,1,1,"Tanoak",2,0.205631435738731,2009,0,0.205631435738731,0
"613",518,"BS457",2009,1,1,"Tanoak",3,0.0517765854770535,2009,0,0.0517765854770535,0
"614",527,"BS457",2009,1,1,"Redwood",2,0.3354665067278,2009,0,0.3354665067278,0
"615",512,"BS457",2010,1,1,"Tanoak",1,0.518740734233096,2009,1,0.518740734233096,0
"616",519,"BS457",2010,1,1,"Redwood",1,0.423711314867944,2009,1,0.423711314867944,0
"617",520,"BS457",2010,1,1,"Redwood",1,0.0114053813178064,2010,0,0.0114053813178064,0
"618",521,"BS457",2010,1,1,"Redwood",1,0.158959477350332,2010,0,0.158959477350332,0
"619",522,"BS457",2010,1,1,"Redwood",1,0.0161121171954466,2010,0,0.0161121171954466,0
"620",523,"BS457",2010,1,1,"Redwood",1,0.0307058892632667,2010,0,0.0307058892632667,0
"621",513,"BS457",2010,1,1,"Tanoak",2,0.235070975196977,2010,0,0.235070975196977,0
"622",514,"BS457",2010,1,1,"Tanoak",3,0.0282434171499361,2010,0,0.0282434171499361,0
"623",524,"BS457",2010,1,1,"Redwood",1,0.87708948531369,2009,1,0.87708948531369,0
"624",525,"BS457",2010,1,1,"Redwood",1,0.121341475620077,2009,1,0.121341475620077,0
"625",516,"BS457",2010,1,1,"Tanoak",2,0.147654804886434,2010,0,0.147654804886434,0
"626",517,"BS457",2010,1,1,"Tanoak",3,0.171099374252104,2010,0,0.171099374252104,0
"627",518,"BS457",2010,1,1,"Tanoak",4,0.0328803929021092,2010,0,0.0328803929021092,0
"628",527,"BS457",2010,1,1,"Redwood",1,0.346870122614566,2010,0,0.346870122614566,0
"629",530,"BS494",2010,0,1,"Tanoak",3,0.0154397347086318,2010,0,0.0154397347086318,0
"630",531,"BS494",2010,0,1,"Tanoak",2,0.0993239589401399,2010,0,0.0993239589401399,0
"631",534,"BS494",2010,0,1,"Redwood",2,0.0326230961312808,2010,0,0.0326230961312808,0
"632",532,"BS494",2010,0,1,"Tanoak",2,0.235342524263435,2010,0,0.235342524263435,0
"633",536,"BS513",2009,0,0,"Bay laurel",4,0.018134637894005,2009,0,0.018134637894005,0
"634",537,"BS513",2009,0,0,"Bay laurel",3,0.0118295883098596,2009,0,0.0118295883098596,0
"635",538,"BS513",2009,0,0,"Bay laurel",2,0.152086066763111,2009,0,0.152086066763111,0
"636",542,"BS601",2009,0,1,"Tanoak",2,0.132706028777932,2009,0,0.132706028777932,0
"637",543,"BS601",2009,0,1,"Tanoak",2,0.0154545815029578,2009,0,0.0154545815029578,0
"638",542,"BS601",2010,0,1,"Tanoak",2,0.132706028777932,2009,1,0.132706028777932,0
"639",543,"BS601",2010,0,1,"Tanoak",2,0.0154545815029578,2009,1,0.0154545815029578,0
"640",544,"BS603",2009,0,1,"Tanoak",2,1.32919285311457,2009,0,1.32919285311457,0
"641",546,"BS603",2009,0,1,"Tanoak",2,0.0859927825172558,2009,0,0.0859927825172558,0
"642",548,"BS603",2009,0,1,"Tanoak",4,0.00983360309061426,2009,0,0.00983360309061426,0
"643",552,"BS603",2009,0,1,"Redwood",3,0.0521426192810869,2009,0,0.0521426192810869,0
"644",553,"BS603",2009,0,1,"Redwood",3,0.096925606889212,2009,0,0.096925606889212,0
"645",549,"BS603",2009,0,1,"Tanoak",3,0.131977345973803,2009,0,0.131977345973803,0
"646",550,"BS603",2009,0,1,"Tanoak",4,0.0493899411259334,2009,0,0.0493899411259334,0
"647",551,"BS603",2009,0,1,"Tanoak",4,0.06947038821525,2009,0,0.06947038821525,0
"648",554,"BS603",2009,0,1,"Redwood",3,0.220267952213548,2009,0,0.220267952213548,0
"649",555,"BS603",2009,0,1,"Redwood",3,7.006808989307,2009,0,7.006808989307,0
"650",544,"BS603",2010,0,1,"Tanoak",2,1.32919285311457,2009,1,1.32919285311457,0
"651",545,"BS603",2010,0,1,"Tanoak",5,0.0583168437378132,2010,0,0.0583168437378132,0
"652",546,"BS603",2010,0,1,"Tanoak",2,0.0859927825172558,2009,1,0.0859927825172558,0
"653",547,"BS603",2010,0,1,"Tanoak",5,0.0231942319474869,2010,0,0.0231942319474869,0
"654",548,"BS603",2010,0,1,"Tanoak",5,0.0202273828062365,2010,0,0.0202273828062365,0
"655",552,"BS603",2010,0,1,"Redwood",3,0.0318022873688096,2009,1,0.0521426192810869,-0.494444425748109
"656",553,"BS603",2010,0,1,"Redwood",3,0.0666363547363333,2009,1,0.096925606889212,-0.37469344944141
"657",549,"BS603",2010,0,1,"Tanoak",3,0.131977345973803,2009,1,0.131977345973803,0
"658",550,"BS603",2010,0,1,"Tanoak",4,0.0493899411259334,2009,1,0.0493899411259334,0
"659",551,"BS603",2010,0,1,"Tanoak",4,0.06947038821525,2009,1,0.06947038821525,0
"660",554,"BS603",2010,0,1,"Redwood",3,0.220267952213548,2009,1,0.220267952213548,0
"661",555,"BS603",2010,0,1,"Redwood",3,7.006808989307,2009,1,7.006808989307,0
"662",559,"BS611",2010,1,1,"Tanoak",4,0.0496807402834768,2010,0,0.0496807402834768,0
"663",560,"BS611",2010,1,1,"Tanoak",4,0.0323801035619935,2010,0,0.0323801035619935,0
"664",561,"BS611",2010,1,1,"Tanoak",3,0.209724318388566,2010,0,0.209724318388566,0
"665",562,"BS611",2010,1,1,"Tanoak",2,0.134778853318559,2010,0,0.134778853318559,0
"666",563,"BS611",2010,1,1,"Tanoak",2,0.260759516883886,2010,0,0.260759516883886,0
"667",593,"BS632",2009,1,0,"Redwood",3,0.0501385613158352,2009,0,0.0501385613158352,0
"668",293,"BS221",2009,1,1,"Tanoak",2,0.105747995205332,2009,0,0.105747995205332,0
"669",250,"BS190",2009,1,1,"Redwood",3,6.72843905741002,2009,0,6.72843905741002,0
"670",257,"BS190",2009,1,1,"Bay laurel",3,0.569245837892529,2009,0,0.569245837892529,0
"671",252,"BS190",2009,1,1,"Redwood",2,0.0757147905684648,2009,0,0.0757147905684648,0
"672",253,"BS190",2009,1,1,"Redwood",3,0.0971411430378969,2009,0,0.0971411430378969,0
"673",254,"BS190",2009,1,1,"Redwood",3,0.115341814772174,2009,0,0.115341814772174,0
"674",269,"BS194",2009,1,1,"Bay laurel",1,0.100162218188665,2009,0,0.100162218188665,0
"675",264,"BS194",2009,1,1,"Tanoak",2,0.292277311864089,2009,0,0.292277311864089,0
"676",265,"BS194",2009,1,1,"Tanoak",2,0.180596874720208,2009,0,0.180596874720208,0
"677",266,"BS194",2009,1,1,"Tanoak",2,0.0275169720677247,2009,0,0.0275169720677247,0
"678",267,"BS194",2009,1,1,"Tanoak",2,0.41754311346033,2009,0,0.41754311346033,0
"679",268,"BS194",2009,1,1,"Tanoak",2,0.0491069331782303,2009,0,0.0491069331782303,0
"680",269,"BS194",2011,1,1,"Bay laurel",1,0.100162218188665,2009,2,0.100162218188665,0
"681",264,"BS194",2011,1,1,"Tanoak",2,0.292277311864089,2009,2,0.292277311864089,0
"682",265,"BS194",2011,1,1,"Tanoak",2,0.180596874720208,2009,2,0.180596874720208,0
"683",266,"BS194",2011,1,1,"Tanoak",2,0.0275169720677247,2009,2,0.0275169720677247,0
"684",267,"BS194",2011,1,1,"Tanoak",2,0.41754311346033,2009,2,0.41754311346033,0
"685",268,"BS194",2011,1,1,"Tanoak",2,0.0491069331782303,2009,2,0.0491069331782303,0
"686",270,"BS194",2011,1,1,"Bay laurel",1,0.0450601568748751,2011,0,0.0450601568748751,0
"687",271,"BS194",2011,1,1,"Bay laurel",1,0.0709642895211678,2011,0,0.0709642895211678,0
"688",272,"BS195",2009,1,1,"Tanoak",2,0.177556882921213,2009,0,0.177556882921213,0
"689",273,"BS195",2009,1,1,"Tanoak",3,0.0444664359608593,2009,0,0.0444664359608593,0
"690",272,"BS195",2011,1,1,"Tanoak",2,0.13316766219091,2009,2,0.177556882921213,-0.287682072451781
"691",273,"BS195",2011,1,1,"Tanoak",1,0.0544855534346286,2011,0,0.0544855534346286,0
"692",109,"BS132",2014,1,1,"Bay laurel",2,0.0477430620713591,2014,0,0.0477430620713591,0
"693",115,"BS141",2014,0,1,"Tanoak",2,0.0704144832596199,2011,3,0.0704144832596199,0
"694",116,"BS141",2014,0,1,"Tanoak",1,0.383898127520701,2014,0,0.383898127520701,0
"695",117,"BS141",2014,0,1,"Tanoak",1,0.125862199561387,2014,0,0.125862199561387,0
"696",118,"BS141",2014,0,1,"Tanoak",1,0.0242340776031254,2014,0,0.0242340776031254,0
"697",119,"BS141",2014,0,1,"Tanoak",1,0.123189894482554,2014,0,0.123189894482554,0
"698",120,"BS141",2014,0,1,"Tanoak",3,0.0735835161479671,2009,5,0.152710273635228,-0.730121454555411
"699",121,"BS141",2014,0,1,"Tanoak",3,0.144585629157897,2014,0,0.144585629157897,0
"700",122,"BS141",2014,0,1,"Tanoak",1,0.200354688301541,2014,0,0.200354688301541,0
