"","Plot","Species","StemId","SampleYear","Status","DBH","Biomass"
"3637","BS038","UMCA","6201-1",2007,"L",5.7,7.30432778494509
"3638","BS038","UMCA","6201-2",2007,"L",4.6,4.35372446326977
"3639","BS038","UMCA","6201-3",2007,"L",2.4,0.905714362213042
"3640","BS038","UMCA","6201-4",2007,"L",4.4,3.91085585429987
"3641","BS038","UMCA","6202-1",2007,"L",4,3.10726892646389
"3642","BS038","UMCA","6202-2",2007,"L",4.5,4.12881310395587
"3643","BS038","UMCA","6202-3",2007,"L",3.5,2.25126633144134
"3644","BS038","UMCA","6202-4",2007,"L",2.1,0.656204627860613
"3645","BS038","UMCA","6202-5",2007,"L",3,1.55190162879332
"3646","BS038","UMCA","6202-6",2007,"L",3.8,2.74548590630944
"3647","BS038","UMCA","6202-7",2007,"L",2.5,0.999484556118761
"3648","BS038","UMCA","6202-8",2007,"L",2.2,0.734169131713948
"3649","BS038","UMCA","6202-9",2007,"L",2.4,0.905714362213042
"3650","BS038","UMCA","6203-1",2007,"L",4.6,4.35372446326977
"3651","BS038","UMCA","6203-2",2007,"L",4,3.10726892646389
"3652","BS038","UMCA","6203-3",2007,"L",3.9,2.92310005469593
"3653","BS038","UMCA","6203-4",2007,"L",4.2,3.49554564422528
"3654","BS038","UMCA","6203-5",2007,"L",2.3,0.817307062188503
"3655","BS038","UMCA","6203-6",2007,"L",4.3,3.69978842018278
"3656","BS038","UMCA","6203-7",2007,"L",1.5,0.291332208029085
"3657","BS038","UMCA","6203-8",2007,"L",4.2,3.49554564422528
"3658","BS038","UMCA","6203-9",2007,"L",3,1.55190162879332
"3659","BS038","UMCA","6203-10",2007,"D",2,0.583315012041558
"3660","BS038","UMCA","6204-1",2007,"L",2.1,0.656204627860613
"3661","BS038","UMCA","6204-2",2007,"L",1,0.109503364956653
"3662","BS038","UMCA","6204-3",2007,"D",4.7,4.58565339335267
"3663","BS038","UMCA","6205-1",2007,"L",2.7,1.20347656274536
"3664","BS038","UMCA","6205-2",2007,"L",3,1.55190162879332
"3665","BS038","UMCA","6205-3",2007,"L",1.9,0.515398950782585
"3666","BS038","UMCA","6206-1",2007,"L",4,3.10726892646389
"3667","BS038","UMCA","6206-2",2007,"L",3.4,2.09915996730687
"3668","BS038","UMCA","6206-3",2007,"L",3.5,2.25126633144134
"3669","BS038","UMCA","6206-4",2007,"L",3.8,2.74548590630944
"3670","BS038","UMCA","6206-5",2007,"L",2.5,0.999484556118761
"3671","BS038","UMCA","6207-1",2007,"L",1.5,0.291332208029085
"3672","BS038","UMCA","6207-2",2007,"L",1.9,0.515398950782585
"3673","BS038","UMCA","6207-3",2007,"L",1.6,0.340431876800919
"3674","BS038","UMCA","6207-4",2007,"L",2.4,0.905714362213042
"3675","BS038","UMCA","6207-5",2007,"L",4.1,3.29806147370186
"3676","BS038","UMCA","6207-6",2007,"L",4.5,4.12881310395587
"3677","BS038","UMCA","6207-7",2007,"L",2.6,1.0987089078123
"3678","BS038","UMCA","6207-8",2007,"L",4.5,4.12881310395587
"3679","BS038","UMCA","6207-9",2007,"L",1.1,0.13782259792802
"3680","BS038","UMCA","6207-10",2007,"L",2.6,1.0987089078123
"3681","BS038","UMCA","6207-11",2007,"D",7.5,14.1648771360449
"3682","BS038","UMCA","6174-1",2021,"D",3.7,2.57435648375487
"3683","BS038","UMCA","6174-2",2021,"D",4.3,3.69978842018278
"3684","BS038","UMCA","6174-9",2021,"D",4,3.10726892646389
"3685","BS038","QUAG","6175-1",2021,"D",65,2892.50829207879
"3686","BS038","UMCA","6176-3",2021,"D",6.8,11.1820446987312
"3687","BS038","UMCA","6176-4",2021,"D",6.5,10.0283912322074
"3688","BS038","UMCA","6176-6",2021,"D",3,1.55190162879332
"3689","BS038","UMCA","6176-7",2021,"D",6,8.26684657266223
"3690","BS038","UMCA","6176-8",2021,"D",2.6,1.0987089078123
"3691","BS038","UMCA","6176-9",2021,"D",10.5,31.9053564061193
"3692","BS038","UMCA","6176-11",2021,"D",9.4,24.4273814363675
"3693","BS038","UMCA","6176-12",2021,"D",8.7,20.2660578149364
"3694","BS038","UMCA","6176-14",2021,"L",1.1,0.13782259792802
"3695","BS038","UMCA","6176-15",2021,"L",1.1,0.13782259792802
"3696","BS038","UMCA","6176-16",2021,"L",1.2,0.170026089341981
"3697","BS038","UMCA","6176-17",2021,"L",1,0.109503364956653
"3698","BS038","UMCA","6176-18",2021,"L",1.1,0.13782259792802
"3699","BS038","UMCA","6177-1",2021,"D",8.7,20.2660578149364
"3700","BS038","UMCA","6177-2",2021,"D",4.8,4.82466255086907
"3701","BS038","UMCA","6177-3",2021,"D",6.8,11.1820446987312
"3702","BS038","UMCA","6177-4",2021,"D",9.9,27.6817715395356
"3703","BS038","UMCA","6177-6",2021,"D",5.7,7.30432778494509
"3704","BS038","UMCA","6177-7",2021,"D",3.9,2.92310005469593
"3705","BS038","UMCA","6177-8",2021,"D",3.5,2.25126633144134
"3706","BS038","UMCA","6177-12",2021,"D",4.8,4.82466255086907
"3707","BS038","UMCA","6177-13",2021,"D",6,8.26684657266223
"3708","BS038","UMCA","6177-14",2021,"D",6.8,11.1820446987312
"3709","BS038","UMCA","6177-18",2021,"L",1.2,0.170026089341981
"3710","BS038","UMCA","6177-19",2021,"L",1.3,0.206256173816291
"3711","BS038","UMCA","6177-20",2021,"L",1.1,0.13782259792802
"3712","BS038","UMCA","6177-21",2021,"L",1,0.109503364956653
"3713","BS038","UMCA","6178-4",2021,"D",11.5,39.7383255241253
"3714","BS038","UMCA","6178-5",2021,"D",6.5,10.0283912322074
"3715","BS038","UMCA","6178-9",2021,"L",1.3,0.206256173816291
"3716","BS038","UMCA","6178-10",2021,"L",1.2,0.170026089341981
"3717","BS038","UMCA","6178-11",2021,"L",1.4,0.246648372100663
"3718","BS038","UMCA","6178-12",2021,"L",1.1,0.13782259792802
"3719","BS038","UMCA","6179-2",2021,"D",8,16.5521544655192
"3720","BS038","UMCA","6179-3",2021,"D",8.2,17.5684899638266
"3721","BS038","UMCA","6179-4",2021,"D",8,16.5521544655192
"3722","BS038","UMCA","6179-5",2021,"D",5.4,6.41081619699481
"3723","BS038","UMCA","6179-6",2021,"D",6,8.26684657266223
"3724","BS038","UMCA","6179-7",2021,"D",7.5,14.1648771360449
"3725","BS038","UMCA","6179-11",2021,"L",1.2,0.170026089341981
"3726","BS038","UMCA","6179-12",2021,"L",1.2,0.170026089341981
"3727","BS038","UMCA","6179-13",2021,"L",1.2,0.170026089341981
"3728","BS038","UMCA","6179-14",2021,"L",1.1,0.13782259792802
"3729","BS038","UMCA","6179-15",2021,"L",1,0.109503364956653
"3730","BS038","UMCA","6179-16",2021,"L",1,0.109503364956653
"3731","BS038","SESE","6180-1",2021,"D",4,1.78182693643177
"3732","BS038","SESE","6180-2",2021,"D",6.5,5.76799980983338
"3733","BS038","SESE","6180-5",2021,"D",6.8,6.43334268053449
"3734","BS038","SESE","6180-6",2021,"D",4.3,2.12255180707521
"3735","BS038","SESE","6181-1",2021,"L",94.6,3757.07595884692
"3736","BS038","SESE","6181-2",2021,"D",1.7,0.224777344540502
"3737","BS038","SESE","6181-5",2021,"D",8.6,11.3553460514954
"3738","BS038","SESE","6181-6",2021,"D",10.1,16.7547107577324
"3739","BS038","SESE","6181-7",2021,"D",3.5,1.28989394559199
"3740","BS038","SESE","6182-1",2021,"D",10.3,17.5687570072939
"3741","BS038","SESE","6182-2",2021,"D",3,0.888333922727411
"3742","BS038","SESE","6182-5",2021,"D",23.7,131.942586733153
"3743","BS038","SESE","6182-7",2021,"L",175.8,16826.9160778779
"3744","BS038","SESE","6182-8",2021,"D",3.5,1.28989394559199
"3745","BS038","SESE","6182-9",2021,"D",18.5,72.4608405996396
"3746","BS038","SESE","6182-11",2021,"D",22.5,116.355515223822
"3747","BS038","SESE","6183-1",2021,"D",2.4,0.517728973944085
"3748","BS038","SESE","6186-3",2021,"D",2.7,0.688439845361756
"3749","BS038","UMCA","6187-1",2021,"D",4.1,3.29806147370186
"3750","BS038","SESE","6188-1",2021,"D",5,3.05730873048019
"3751","BS038","SESE","6189-1",2021,"D",8.7,11.6774550089159
"3752","BS038","SESE","6189-3",2021,"L",61.3,1315.04916270249
"3753","BS038","UMCA","6190-3",2021,"D",8.6,19.7084548746464
"3754","BS038","UMCA","6190-4",2021,"D",3.6,2.40964070000616
"3755","BS038","UMCA","6190-5",2021,"D",5.3,6.12805170591988
"3756","BS038","UMCA","6191-1",2021,"D",7.1,12.4099273163911
"3757","BS038","UMCA","6192-2",2021,"D",4.8,4.82466255086907
"3758","BS038","UMCA","6192-3",2021,"D",7.9,16.0572409510397
"3759","BS038","SESE","6193-2",2021,"D",4.6,2.49875654541873
"3760","BS038","UMCA","6194-1",2021,"D",6.5,10.0283912322074
"3761","BS038","UMCA","6194-3",2021,"D",5.3,6.12805170591988
"3762","BS038","UMCA","6196-5",2021,"D",6.6,10.4047786272839
"3763","BS038","UMCA","6196-6",2021,"D",5.1,5.58478644490839
"3764","BS038","UMCA","6196-7",2021,"D",4.1,3.29806147370186
"3765","BS038","UMCA","6196-8",2021,"D",3.3,1.95324695541263
"3766","BS038","UMCA","6196-15",2021,"D",6.5,10.0283912322074
"3767","BS038","UMCA","6196-18",2021,"D",2.8,1.31387467589586
"3768","BS038","UMCA","6196-24",2021,"D",5.5,6.70107908572201
"3769","BS038","UMCA","6196-26",2021,"D",6,8.26684657266223
"3770","BS038","UMCA","6196-27",2021,"D",5.9,7.93824730505257
"3771","BS038","UMCA","6196-32",2021,"D",5.6,6.998897455751
"3772","BS038","UMCA","6196-34",2021,"D",7.7,15.0936936820654
"3773","BS038","UMCA","6196-36",2021,"D",5.7,7.30432778494509
"3774","BS038","UMCA","6196-51",2021,"L",1,0.109503364956653
"3775","BS038","UMCA","6197-1",2021,"D",4.3,3.69978842018278
"3776","BS038","UMCA","6197-2",2021,"D",2.6,1.0987089078123
"3777","BS038","UMCA","6197-3",2021,"D",4.6,4.35372446326977
"3778","BS038","UMCA","6197-5",2021,"D",3.4,2.09915996730687
"3779","BS038","UMCA","6198-1",2021,"D",6.7,10.7893128519226
"3780","BS038","UMCA","6198-2",2021,"D",6.4,9.66009942050652
"3781","BS038","UMCA","6198-3",2021,"D",3.7,2.57435648375487
"3782","BS038","UMCA","6198-4",2021,"D",4.5,4.12881310395587
"3783","BS038","UMCA","6199-1",2021,"D",7.8,15.5711027170589
"3784","BS038","UMCA","6199-3",2021,"D",2.2,0.734169131713948
"3785","BS038","UMCA","6199-4",2021,"D",4.8,4.82466255086907
"3786","BS038","UMCA","6199-5",2021,"D",8.9,21.4087035256705
"3787","BS038","UMCA","6199-7",2021,"D",6.4,9.66009942050652
"3788","BS038","UMCA","6199-8",2021,"D",5,5.32416831317059
"3789","BS038","UMCA","6199-9",2021,"D",7.5,14.1648771360449
"3790","BS038","UMCA","6199-11",2021,"L",1.3,0.206256173816291
"3791","BS038","UMCA","6199-12",2021,"L",1,0.109503364956653
"3792","BS038","UMCA","6199-13",2021,"L",1.1,0.13782259792802
"3793","BS038","UMCA","6199-14",2021,"L",1.1,0.13782259792802
"3794","BS038","UMCA","6200-2",2021,"D",9,21.993832485465
"3795","BS038","UMCA","6200-3",2021,"D",6.1,8.60327798331691
"3796","BS038","UMCA","6200-4",2021,"D",5.2,5.85272790515977
"3797","BS038","UMCA","6200-5",2021,"L",1.1,0.13782259792802
"3798","BS038","UMCA","6200-6",2021,"L",1.1,0.13782259792802
"3799","BS038","UMCA","6200-7",2021,"L",1,0.109503364956653
"3800","BS038","UMCA","6201-1",2021,"D",9.7,26.3513998680827
"3801","BS038","UMCA","6201-2",2021,"D",9.5,25.059236887234
"3802","BS038","UMCA","6201-4",2021,"D",8.3,18.0900024324864
"3803","BS038","UMCA","6201-5",2021,"L",1.4,0.246648372100663
"3804","BS038","UMCA","6201-6",2021,"L",1,0.109503364956653
"3805","BS038","UMCA","6201-7",2021,"L",1.2,0.170026089341981
"3806","BS038","UMCA","6201-8",2021,"L",1.1,0.13782259792802
"3807","BS038","UMCA","6202-1",2021,"D",7.1,12.4099273163911
"3808","BS038","UMCA","6202-2",2021,"D",8.9,21.4087035256705
"3809","BS038","UMCA","6202-3",2021,"D",3.7,2.57435648375487
"3810","BS038","UMCA","6202-6",2021,"D",4.6,4.35372446326977
"3811","BS038","UMCA","6202-10",2021,"L",1,0.109503364956653
"3812","BS038","UMCA","6202-11",2021,"L",1.1,0.13782259792802
"3813","BS038","UMCA","6202-12",2021,"L",1.4,0.246648372100663
"3814","BS038","UMCA","6202-13",2021,"L",1.1,0.13782259792802
"3815","BS038","UMCA","6202-14",2021,"L",1.2,0.170026089341981
"3816","BS038","UMCA","6203-1",2021,"D",10.3,30.458431804377
"3817","BS038","UMCA","6203-2",2021,"D",8.1,17.0558890010224
"3818","BS038","UMCA","6203-3",2021,"D",7.8,15.5711027170589
"3819","BS038","UMCA","6203-4",2021,"D",9,21.993832485465
"3820","BS038","UMCA","6203-6",2021,"D",9.2,23.1919159627937
"3821","BS038","UMCA","6203-7",2021,"D",2.3,0.817307062188503
"3822","BS038","UMCA","6203-8",2021,"D",7,11.9923022251717
"3823","BS038","UMCA","6203-9",2021,"D",6.9,11.5830245174357
"3824","BS038","UMCA","6203-11",2021,"L",1.1,0.13782259792802
"3825","BS038","UMCA","6203-12",2021,"L",1.2,0.170026089341981
"3826","BS038","UMCA","6203-13",2021,"L",1.2,0.170026089341981
"3827","BS038","UMCA","6203-14",2021,"L",1.7,0.394066799683228
"3828","BS038","UMCA","6203-15",2021,"L",1.3,0.206256173816291
"3829","BS038","UMCA","6203-16",2021,"L",1.1,0.13782259792802
"3830","BS038","UMCA","6203-17",2021,"L",1.1,0.13782259792802
"3831","BS038","UMCA","6203-18",2021,"L",1.6,0.340431876800919
"3832","BS038","UMCA","6203-19",2021,"L",1.3,0.206256173816291
"3833","BS038","UMCA","6203-20",2021,"L",1.3,0.206256173816291
"3834","BS038","UMCA","6204-2",2021,"D",2.6,1.0987089078123
"3835","BS038","UMCA","6205-1",2021,"D",3,1.55190162879332
"3836","BS038","UMCA","6205-2",2021,"D",4.8,4.82466255086907
"3837","BS038","UMCA","6205-3",2021,"D",2.2,0.734169131713948
"3838","BS038","UMCA","6206-1",2021,"D",7.6,14.6249674165974
"3839","BS038","UMCA","6206-2",2021,"D",5.3,6.12805170591988
"3840","BS038","UMCA","6206-3",2021,"D",6.6,10.4047786272839
"3841","BS038","UMCA","6206-4",2021,"D",7.2,12.8359488724052
"3842","BS038","UMCA","6206-5",2021,"D",4.5,4.12881310395587
"3843","BS038","UMCA","6206-8",2021,"D",4.1,3.29806147370186
"3844","BS038","UMCA","6206-6",2021,"L",1.1,0.13782259792802
"3845","BS038","UMCA","6206-7",2021,"L",1.1,0.13782259792802
"3846","BS038","UMCA","6207-4",2021,"D",2.8,1.31387467589586
"3847","BS038","UMCA","6207-5",2021,"D",6.9,11.5830245174357
"3848","BS038","UMCA","6207-6",2021,"D",9.3,23.8049549909231
"3849","BS038","UMCA","6207-7",2021,"D",4.9,5.07081381503519
"3850","BS038","UMCA","6207-8",2021,"D",5.4,6.41081619699481
"3851","BS038","UMCA","6207-12",2021,"L",1,0.109503364956653
"3852","BS038","UMCA","6207-13",2021,"L",1.1,0.13782259792802
"3853","BS038","UMCA","6207-14",2021,"L",1.1,0.13782259792802
"3854","BS038","QUAG","15819-1",2021,"D",1.1,0.137085857673919
"3855","BS038","UMCA","15820-1",2021,"D",1.6,0.340431876800919
"3856","BS038","SESE","15821-1",2021,"D",2.2,0.419443093011966
"3857","BS044","QUAG","6211-1",2007,"L",33.8,586.190498126021
"3858","BS044","QUAG","6212-1",2007,"L",40.9,933.619048369457
"3859","BS044","QUAG","6214-1",2007,"L",23.8,248.987452202425
"3860","BS044","QUAG","6214-2",2007,"L",27.5,354.294340291975
"3861","BS044","QUAG","6215-1",2007,"L",60.1,2388.83247934185
"3862","BS044","QUAG","6216-1",2007,"L",62.2,2597.73854302586
"3863","BS044","QUAG","6216-2",2007,"L",35.4,656.251141255997
"3864","BS044","QUAG","6216-3",2007,"L",45.4,1204.55447638917
"3865","BS044","QUAG","6217-1",2007,"L",30.3,448.905126674674
"3866","BS044","QUAG","6217-2",2007,"L",48.7,1429.58934751956
"3867","BS044","QUAG","6211-1",2011,"L",26.8,332.682641632091
"3868","BS044","QUAG","6212-1",2011,"L",39,831.269440032998
"3869","BS044","QUAG","6214-1",2011,"L",22,205.49765622655
"3870","BS044","QUAG","6214-2",2011,"L",27.4,351.157729981558
"3871","BS044","QUAG","6215-1",2011,"L",61.4,2516.93559701949
"3872","BS044","QUAG","6216-1",2011,"L",64.4,2827.76627943407
"3873","BS044","QUAG","6216-2",2011,"L",35.6,665.338345845831
"3874","BS044","QUAG","6216-3",2011,"L",47.9,1372.94170436279
"3875","BS044","QUAG","6217-1",2011,"L",32.3,524.706526414171
"3876","BS044","QUAG","6217-2",2011,"L",52,1677.71145920142
"3877","BS044","QUAG","6211-1",2014,"L",27.2,344.933840449967
"3878","BS044","QUAG","6212-1",2014,"L",41,939.200907034137
"3879","BS044","QUAG","6212-2",2014,"L",1.7,0.396715278125435
"3880","BS044","QUAG","6214-1",2014,"D",16.1,95.8992194768371
"3881","BS044","QUAG","6214-2",2014,"L",26.7,329.660640481652
"3882","BS044","QUAG","6215-1",2014,"L",64,2785.0848160145
"3883","BS044","QUAG","6216-1",2014,"L",63.7,2753.32490651149
"3884","BS044","QUAG","6216-2",2014,"L",35.6,665.338345845831
"3885","BS044","QUAG","6216-3",2014,"L",48.8,1436.76551166951
"3886","BS044","QUAG","6217-1",2014,"L",31.2,482.152555637104
"3887","BS044","QUAG","6217-2",2014,"L",50.7,1577.16647817544
"3888","BS044","QUAG","6211-1",2019,"D",20,162.842337765817
"3889","BS044","QUAG","6212-1",2019,"L",41.4,961.725079915347
"3890","BS044","QUAG","6212-2",2019,"L",5.2,6.07739229459175
"3891","BS044","QUAG","6214-2",2019,"L",27.6,357.447429587807
"3892","BS044","QUAG","6215-1",2019,"L",63.8,2763.88765330809
"3893","BS044","QUAG","6216-1",2019,"L",63.6,2742.78602740206
"3894","BS044","QUAG","6216-2",2019,"L",35.6,665.338345845831
"3895","BS044","QUAG","6216-3",2019,"L",50.5,1562.0227795354
"3896","BS044","QUAG","6217-1",2019,"L",30.5,456.172412070742
"3897","BS044","QUAG","6217-2",2019,"L",54.5,1881.46858436951
"3898","BS044","QUAG","6212-1",2021,"L",41.7,978.825374587303
"3899","BS044","QUAG","6212-2",2021,"D",5.2,6.07739229459175
"3900","BS044","QUAG","6214-2",2021,"L",27.6,357.447429587807
"3901","BS044","QUAG","6215-1",2021,"L",64.9,2881.65784885778
"3902","BS044","QUAG","6216-1",2021,"L",64.5,2838.49656169647
"3903","BS044","QUAG","6216-2",2021,"L",35.9,679.107705235689
"3904","BS044","QUAG","6216-3",2021,"L",50.6,1569.58384720573
"3905","BS044","QUAG","6217-1",2021,"L",29.8,431.037454862534
"3906","BS044","QUAG","6217-2",2021,"L",56.2,2027.96033043858
"3907","BS045","SESE","34-6",2009,"D",1.2,0.0967743795950185
"3908","BS045","SESE","34-8",2009,"D",3.1,0.961680896996722
"3909","BS045","SESE","35-2",2009,"D",1.5,0.166048200065463
"3910","BS045","SESE","38-3",2009,"D",2.7,0.688439845361756
"3911","BS045","SESE","38-4",2009,"D",1.3,0.117453864844666
"3912","BS045","SESE","39-1",2009,"D",3,0.888333922727411
"3913","BS045","LIDE","41-1",2009,"L",43.7,1097.40844189719
"3914","BS045","UMCA","45-2",2009,"D",1.5,0.291332208029085
"3915","BS045","UMCA","56-9",2009,"L",1.2,0.170026089341981
"3916","BS045","SESE","34-1",2007,"L",60.4,1268.82066704707
"3917","BS045","SESE","34-2",2007,"L",2.1,0.374792554368593
"3918","BS045","SESE","34-3",2007,"L",1.5,0.166048200065463
"3919","BS045","SESE","34-4",2007,"L",113.3,5812.87036780662
"3920","BS045","SESE","34-5",2007,"L",3.3,1.11873145336199
"3921","BS045","SESE","34-6",2007,"L",1.1,0.0784026916485315
"3922","BS045","SESE","34-7",2007,"L",3,0.888333922727411
"3923","BS045","SESE","34-8",2007,"L",2.9,0.818376833468177
"3924","BS045","SESE","34-9",2007,"L",70.3,1831.84945609479
"3925","BS045","SESE","34-10",2007,"D",3.1,0.961680896996722
"3926","BS045","SESE","35-1",2007,"L",84.8,2883.60078799858
"3927","BS045","SESE","36-1",2007,"D",2.5,0.571474981144493
"3928","BS045","SESE","36-2",2007,"D",1.1,0.0784026916485315
"3929","BS045","SESE","37-1",2007,"L",102,4508.05791276196
"3930","BS045","SESE","37-2",2007,"L",15.5,47.2268429679468
"3931","BS045","SESE","37-3",2007,"L",2.6,0.628361237615481
"3932","BS045","SESE","37-4",2007,"L",77.1,2290.38999911271
"3933","BS045","SESE","37-5",2007,"L",3.5,1.28989394559199
"3934","BS045","SESE","37-6",2007,"L",1,0.0622560225827418
"3935","BS045","SESE","37-7",2007,"L",2.5,0.571474981144493
"3936","BS045","SESE","37-8",2007,"L",1.7,0.224777344540502
"3937","BS045","SESE","38-1",2007,"L",47.7,716.731660352273
"3938","BS045","SESE","38-2",2007,"L",2.3,0.467069889096076
"3939","BS045","SESE","38-3",2007,"L",1,0.0622560225827418
"3940","BS045","SESE","39-1",2007,"L",1.1,0.0784026916485315
"3941","BS045","SESE","39-2",2007,"L",3.2,1.03846471236
"3942","BS045","SESE","39-3",2007,"L",85,2900.08322859518
"3943","BS045","SESE","39-4",2007,"L",36,362.789969935327
"3944","BS045","LIDE","40-1",2007,"L",85.9,5712.55536217736
"3945","BS045","LIDE","41-1",2007,"L",42.7,1037.11651978314
"3946","BS045","LIDE","42-1",2007,"L",66.8,3091.94994060729
"3947","BS045","LIDE","43-1",2007,"L",83.4,5315.19789380063
"3948","BS045","LIDE","44-1",2007,"L",89.2,6263.16305997852
"3949","BS045","LIDE","44-2",2007,"L",1.6,0.342144833769874
"3950","BS045","UMCA","45-1",2007,"L",2.7,1.20347656274536
"3951","BS045","LIDE","46-1",2007,"L",1.1,0.137085857673919
"3952","BS045","LIDE","47-1",2007,"L",3,1.58710657871372
"3953","BS045","LIDE","48-1",2007,"L",1.5,0.292275136779262
"3954","BS045","LIDE","53-1",2007,"L",2.8,1.3411145169556
"3955","BS045","UMCA","56-1",2007,"L",4.3,3.69978842018278
"3956","BS045","UMCA","56-2",2007,"L",5,5.32416831317059
"3957","BS045","UMCA","56-3",2007,"L",8,16.5521544655192
"3958","BS045","UMCA","56-4",2007,"L",3,1.55190162879332
"3959","BS045","UMCA","56-5",2007,"L",4.5,4.12881310395587
"3960","BS045","UMCA","56-6",2007,"L",3.2,1.81345134365565
"3961","BS045","UMCA","56-7",2007,"L",3.1,1.67969581691502
"3962","BS045","UMCA","56-8",2007,"L",4.5,4.12881310395587
"3963","BS045","LIDE","57-1",2007,"L",3.2,1.85790800590469
"3964","BS045","LIDE","57-2",2007,"L",2.5,1.0170087049861
"3965","BS045","LIDE","57-3",2007,"L",1.3,0.206105144454348
"3966","BS045","LIDE","57-4",2007,"L",2.9,1.46105519211443
"3967","BS045","LIDE","57-5",2007,"L",2.3,0.829718467997097
"3968","BS045","LIDE","57-6",2007,"L",1.2,0.169525303542629
"3969","BS045","LIDE","57-7",2007,"L",1.5,0.292275136779262
"3970","BS045","LIDE","57-8",2007,"L",1.8,0.456113885852293
"3971","BS046","UMCA","81-4",2009,"L",7,11.9923022251717
"3972","BS046","UMCA","81-5",2009,"L",19.5,142.124186718828
"3973","BS046","UMCA","81-6",2009,"L",17.2,104.985244947273
"3974","BS046","QUAG","62-1",2007,"L",79.4,4714.27546314145
"3975","BS046","UMCA","63-1",2007,"L",9.2,23.1919159627937
"3976","BS046","UMCA","63-2",2007,"L",25.5,271.538167229621
"3977","BS046","UMCA","64-1",2007,"L",1.4,0.246648372100663
"3978","BS046","UMCA","64-2",2007,"L",1.6,0.340431876800919
"3979","BS046","UMCA","64-3",2007,"L",23.5,222.959271632759
"3980","BS046","UMCA","64-4",2007,"L",12.9,52.4340752244937
"3981","BS046","UMCA","64-5",2007,"L",2.4,0.905714362213042
"3982","BS046","UMCA","64-6",2007,"D",9,21.993832485465
"3983","BS046","UMCA","65-1",2007,"L",12,44.0367810613587
"3984","BS046","UMCA","66-1",2007,"L",18.4,123.541342720007
"3985","BS046","UMCA","66-2",2007,"L",9.4,24.4273814363675
"3986","BS046","UMCA","68-1",2007,"L",1.2,0.170026089341981
"3987","BS046","QUAG","69-1",2007,"L",55.5,1966.85471343706
"3988","BS046","UMCA","70-1",2007,"L",45.5,1098.26304001251
"3989","BS046","UMCA","70-2",2007,"L",2.3,0.817307062188503
"3990","BS046","QUAG","71-1",2007,"L",13,56.8969297833769
"3991","BS046","QUAG","72-1",2007,"L",26.6,326.654905160516
"3992","BS046","UMCA","73-1",2007,"D",32.3,480.381099756747
"3993","BS046","QUAG","74-1",2007,"L",20,162.842337765817
"3994","BS046","UMCA","76-1",2007,"L",11.4,38.9095262188275
"3995","BS046","UMCA","76-2",2007,"D",5.3,6.12805170591988
"3996","BS046","UMCA","76-3",2007,"D",9,21.993832485465
"3997","BS046","UMCA","76-4",2007,"D",3.5,2.25126633144134
"3998","BS046","QUAG","77-1",2007,"L",29.3,413.596609907569
"3999","BS046","UMCA","79-1",2007,"L",24.6,248.983838999781
"4000","BS046","UMCA","79-2",2007,"L",19.5,142.124186718828
"4001","BS046","QUAG","80-1",2007,"L",20,162.842337765817
"4002","BS046","UMCA","81-1",2007,"L",2.2,0.734169131713948
"4003","BS046","UMCA","81-2",2007,"L",2.9,1.4299885276022
"4004","BS046","UMCA","81-3",2007,"L",9.2,23.1919159627937
"4005","BS046","UMCA","81-4",2007,"L",6.5,10.0283912322074
"4006","BS046","UMCA","81-5",2007,"L",18.8,130.122561095167
"4007","BS046","UMCA","81-6",2007,"L",16.4,93.5858358221061
"4008","BS046","UMCA","81-7",2007,"L",2.6,1.0987089078123
"4009","BS046","UMCA","81-8",2007,"D",9.9,27.6817715395356
"4010","BS046","QUAG","62-1",2011,"L",76.5,4304.97538197212
"4011","BS046","UMCA","63-1",2011,"D",9,21.993832485465
"4012","BS046","UMCA","63-2",2011,"L",27.2,317.301847668806
"4013","BS046","UMCA","63-3",2011,"L",1,0.109503364956653
"4014","BS046","UMCA","63-4",2011,"L",1.5,0.291332208029085
"4015","BS046","UMCA","63-5",2011,"L",1.5,0.291332208029085
"4016","BS046","UMCA","64-1",2011,"D",1.5,0.291332208029085
"4017","BS046","UMCA","64-2",2011,"D",1.7,0.394066799683228
"4018","BS046","UMCA","64-3",2011,"L",25.4,268.975468875835
"4019","BS046","UMCA","64-4",2011,"L",13.3,56.4441100670087
"4020","BS046","UMCA","64-7",2011,"L",1.2,0.170026089341981
"4021","BS046","UMCA","64-8",2011,"L",1.2,0.170026089341981
"4022","BS046","UMCA","64-9",2011,"L",1.3,0.206256173816291
"4023","BS046","UMCA","65-1",2011,"D",10.2,29.7496773149467
"4024","BS046","UMCA","65-2",2011,"L",2.3,0.817307062188503
"4025","BS046","UMCA","65-3",2011,"L",1.3,0.206256173816291
"4026","BS046","UMCA","65-4",2011,"L",1,0.109503364956653
"4027","BS046","UMCA","66-1",2011,"D",18.5,125.167908977396
"4028","BS046","UMCA","66-2",2011,"D",11.2,37.2825251104851
"4029","BS046","UMCA","66-3",2011,"L",1.5,0.291332208029085
"4030","BS046","UMCA","66-4",2011,"L",1.1,0.13782259792802
"4031","BS046","UMCA","66-5",2011,"L",2.1,0.656204627860613
"4032","BS046","UMCA","66-6",2011,"L",2.4,0.905714362213042
"4033","BS046","UMCA","66-7",2011,"L",1.2,0.170026089341981
"4034","BS046","UMCA","66-8",2011,"L",2,0.583315012041558
